Iteration	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
16710	-396.7279	-390.7437	-5.984168	884247.8	10.65598	0.110998	0.179751	0.0881994	0.136796	0.0758976	0.0897932	0.0377299	0.0125275	0.00889838	0.00778514	0.0406555	0.0278737	0.01794	0.132569	0.0893095	0.0144653	0.00547939	0.0100131	0.0527185	0.391039	0.0984688	0.0230237	0.0307451	0.0455445	0.0465031	0.40424	0.075603	0.0584445	0.0921775	0.141763	0.0557579	0.0151647	0.211359	0.998649	0.999654	1.00034	1.00135	2.829235
16720	-394.8562	-390.5132	-4.343052	159384.1	13.08317	0.12658	0.0428902	0.0620738	0.0701621	0.103581	0.132296	0.0323242	0.016066	0.00561315	0.00598059	0.0995651	0.013778	0.0846336	0.164511	0.0455236	0.00356537	0.0166615	0.0188804	0.0686745	0.503515	0.19827	0.0360871	0.0371301	0.0315145	0.0170846	0.140905	0.118105	0.0262014	0.0943567	0.104295	0.047982	0.00922067	0.181382	0.996818	0.999185	1.00081	1.00319	2.659409
16730	-411.0598	-397.7148	-13.34504	44987.99	7.638116	0.146516	0.129726	0.142201	0.16182	0.0704075	0.364808	0.0193484	0.0363918	0.015707	0.00271097	0.0882595	0.0437453	0.0809437	0.103073	0.0382237	0.0083791	0.025769	0.0715789	0.143186	0.398628	0.0802945	0.129049	0.07256	0.113616	0.0142888	0.437903	0.0607372	0.026413	0.24226	0.0780274	0.0957614	0.0128991	0.0959957	0.994014	0.998463	1.00152	1.006	3.551228
16740	-402.1112	-392.9372	-9.17398	12905.52	11.74364	0.124971	0.122391	0.132628	0.0706138	0.0728368	0.153739	0.0304377	0.0710793	0.0285059	0.00439561	0.0891367	0.0775969	0.0259949	0.194105	0.0423168	0.00185047	0.0670288	0.0668759	0.10805	0.224374	0.145005	0.0904583	0.0227521	0.034513	0.0392708	0.461108	0.0857482	0.0447894	0.0868179	0.186812	0.0866041	0.00843846	0.0921581	0.988833	0.99712	1.00284	1.01121	3.093405
16750	-397.9958	-389.7178	-8.278023	101473	12.55813	0.15653	0.137671	0.0729202	0.045711	0.0391285	0.24654	0.0374096	0.014983	0.0185618	0.0162717	0.0213665	0.0673299	0.0461861	0.137311	0.0167709	0.00193891	0.086414	0.0845722	0.14015	0.336759	0.140814	0.106702	0.00747203	0.0640514	0.023061	0.140877	0.0310376	0.0318553	0.095991	0.432513	0.0562876	0.0275954	0.101884	0.996013	0.998978	1.00102	1.00399	2.984668
16760	-405.1525	-393.2506	-11.90188	188777.5	9.71459	0.110611	0.154886	0.0757022	0.0292022	0.085854	0.179922	0.0563295	0.00766835	0.0742067	0.0181662	0.0116324	0.038132	0.0179383	0.248843	0.023113	0.00429278	0.00898875	0.0478041	0.195579	0.702963	0.0687517	0.131468	0.0201173	0.1282	0.0148325	0.161765	0.0241219	0.0207467	0.119012	0.438528	0.0751748	0.0330384	0.0901556	0.997076	0.999251	1.00075	1.00293	3.417747
16770	-410.6505	-397.8189	-12.8316	175235.5	9.434157	0.0973875	0.181042	0.0567934	0.021384	0.0703246	0.445448	0.03255	0.0096224	0.112903	0.0331514	0.0224791	0.041651	0.00825993	0.186704	0.0763811	0.0113738	0.00765853	0.0309332	0.239807	0.612136	0.0510064	0.0991109	0.00942286	0.138036	0.0391301	0.31503	0.019184	0.0134439	0.0550116	0.379044	0.0230122	0.0258243	0.0561265	0.996965	0.999223	1.00077	1.00304	3.521372
16780	-403.7892	-395.1674	-8.621755	794018.3	12.13608	0.0843291	0.200906	0.0377127	0.0401254	0.0537586	0.508803	0.0141026	0.00324547	0.0375344	0.0193857	0.0138181	0.0284045	0.0155208	0.170507	0.0690761	0.0153762	0.0038703	0.0385328	0.147822	0.247087	0.151823	0.124025	0.0119112	0.118849	0.0658489	0.078984	0.0437148	0.010461	0.0927884	0.329327	0.0441386	0.0439842	0.165013	0.998574	0.999635	1.00036	1.00143	3.030787
16790	-403.1691	-396.7662	-6.402893	973196.1	9.457768	0.0864227	0.135231	0.0289202	0.0665411	0.157829	0.160732	0.0181268	0.0019777	0.0697722	0.0158929	0.0120432	0.0796983	0.0152539	0.184975	0.136662	0.0186772	0.00236184	0.0468569	0.0695987	0.17717	0.065021	0.0844924	0.0289498	0.116974	0.13966	0.0904306	0.00612542	0.00499715	0.0801978	0.364672	0.0263007	0.0936555	0.254859	0.998712	0.999671	1.00033	1.00129	2.841076
16800	-401.1818	-395.0883	-6.093553	592402.8	11.34138	0.248033	0.0842296	0.0250023	0.0735073	0.0928716	0.0944728	0.00582739	0.00281358	0.0770334	0.00427465	0.0251831	0.137144	0.0227662	0.116164	0.141749	0.00923383	0.00227073	0.089429	0.0918652	0.203717	0.106456	0.0509923	0.0371989	0.189853	0.102202	0.180241	0.011903	0.0101532	0.117972	0.221434	0.0606114	0.0429251	0.157664	0.998349	0.999578	1.00042	1.00165	2.837193
16810	-394.2689	-388.8747	-5.394179	431732.2	12.15361	0.165511	0.123729	0.0865639	0.0508275	0.0412186	0.086649	0.00649725	0.00278753	0.042978	0.00335672	0.0855966	0.0432489	0.0437106	0.0682149	0.0558086	0.0102861	0.0138817	0.0885384	0.104641	0.246805	0.0404874	0.0525142	0.0556484	0.0539814	0.0350087	0.163971	0.0863509	0.0860631	0.0672043	0.382279	0.179302	0.0255252	0.165294	0.998066	0.999505	1.00049	1.00194	2.764481
16820	-401.8942	-394.7631	-7.131076	174320.7	12.02561	0.184182	0.0251676	0.0151653	0.0607848	0.0386536	0.0327313	0.0227733	0.00267504	0.0262776	0.0014577	0.139904	0.0255128	0.0858572	0.453098	0.0247576	0.00854317	0.0143307	0.0334336	0.123304	0.148636	0.0105024	0.0874514	0.0151433	0.0477426	0.092363	0.165775	0.179942	0.0359804	0.0984927	0.494995	0.0588804	0.0285371	0.128363	0.996957	0.999221	1.00078	1.00305	2.911413
16830	-410.7127	-400.7359	-9.976801	96164.43	10.06774	0.200186	0.0419345	0.00180953	0.143323	0.0528856	0.0351727	0.0838253	0.00131361	0.0478774	0.0043504	0.0346302	0.0739839	0.121016	0.264061	0.0372958	0.0183619	0.0308242	0.0815462	0.115407	0.17656	0.0178025	0.0720335	0.0217858	0.0388322	0.0803456	0.0916951	0.0900308	0.0329552	0.0683934	0.912382	0.0774197	0.0405949	0.106038	0.995904	0.99895	1.00104	1.0041	3.216675
16840	-404.9347	-395.6317	-9.303006	66453.14	12.53355	0.141814	0.0962872	0.00112365	0.123316	0.0302138	0.0615264	0.0838405	0.000655692	0.0327595	0.00103088	0.0167783	0.0247694	0.0718522	0.158551	0.0336274	0.12083	0.0630069	0.0414197	0.0772833	0.260763	0.0167613	0.101165	0.00838006	0.0312394	0.0845805	0.092594	0.031433	0.0963125	0.0877393	0.812833	0.132344	0.0210065	0.109697	0.995073	0.998736	1.00126	1.00494	3.067534
16850	-407.2524	-399.3969	-7.855465	85014.66	9.832314	0.12018	0.0555526	0.0128444	0.0888765	0.0131118	0.0382434	0.0530907	0.000809932	0.0222615	0.00272365	0.0163469	0.0489579	0.0446996	0.209105	0.0102689	0.0937974	0.0760005	0.0428985	0.0782647	0.253737	0.00992991	0.0772308	0.0224957	0.0307134	0.180426	0.140307	0.0539219	0.152201	0.136614	0.492072	0.260033	0.0354929	0.130107	0.995644	0.998883	1.00111	1.00436	3.003316
16860	-400.2445	-397.8917	-2.352835	230150.2	11.91242	0.179642	0.110641	0.0270456	0.126972	0.0492394	0.0520353	0.036846	0.00205376	0.0180631	0.0041554	0.0241031	0.0341414	0.0574582	0.0597615	0.00432003	0.113914	0.0928631	0.0203419	0.0770362	0.233353	0.0232791	0.100336	0.0183833	0.0328917	0.0762821	0.0728962	0.0682338	0.0741917	0.121803	0.287452	0.152605	0.0630703	0.0982558	0.997352	0.999322	1.00068	1.00265	2.513665
16870	-406.2617	-396.7993	-9.462428	104909.2	12.94112	0.129539	0.111209	0.0298158	0.141441	0.0107879	0.0474346	0.0144324	0.012127	0.0358258	0.0028711	0.0155254	0.0277353	0.0828109	0.314497	0.00602485	0.0589523	0.0731015	0.0263978	0.104374	0.35404	0.0333198	0.084086	0.0145644	0.0182942	0.0474028	0.116097	0.0955582	0.103575	0.0580639	0.409856	0.293732	0.0532585	0.131796	0.996078	0.998995	1.001	1.00393	3.058547
16880	-399.1498	-395.7434	-3.406455	548526.5	10.88554	0.228227	0.0103901	0.0201573	0.129079	0.00937322	0.0742264	0.018558	0.0289829	0.0245998	0.0146331	0.00894576	0.0110143	0.0772787	0.126646	0.00289544	0.0225416	0.0183317	0.0144563	0.12414	0.394961	0.0590636	0.0624284	0.0486808	0.00938725	0.0861787	0.105468	0.0545411	0.108023	0.0389776	0.33556	0.130873	0.085991	0.108555	0.998284	0.999561	1.00044	1.00172	2.593165
16890	-405.142	-398.9274	-6.214658	985115	8.93144	0.31112	0.0562308	0.0534893	0.0437626	0.0131014	0.103648	0.0264939	0.130553	0.0396309	0.0300334	0.0168166	0.0595114	0.0463419	0.169254	0.00232489	0.0189015	0.042534	0.0212752	0.0980835	0.338317	0.0920075	0.108733	0.0617321	0.0340699	0.0473251	0.098578	0.151331	0.13544	0.0297229	0.15887	0.0395682	0.116574	0.0922745	0.99872	0.999673	1.00033	1.00128	2.78765
16900	-412.2239	-405.4549	-6.768995	910668.1	7.889516	0.174051	0.0428834	0.0148761	0.0609602	0.00997257	0.028093	0.0763344	0.0602498	0.0394046	0.0587013	0.0184155	0.0327488	0.0200209	0.183677	0.00700201	0.0109634	0.0527711	0.0105228	0.09256	0.5276	0.177425	0.0981623	0.0414224	0.132982	0.200943	0.0480564	0.0380458	0.0356986	0.0152689	0.149838	0.0911368	0.0978975	0.084947	0.998668	0.999659	1.00034	1.00133	2.733632
16910	-409.2813	-399.5525	-9.728801	792673.3	8.869158	0.129081	0.100716	0.0224038	0.0382225	0.018962	0.114003	0.0356335	0.0111674	0.0234252	0.0678138	0.0418415	0.0182437	0.197878	0.427282	0.00520973	0.018747	0.0564213	0.00911121	0.168767	0.316952	0.0743734	0.053041	0.0365129	0.199993	0.358249	0.0513771	0.0296866	0.0618489	0.0220519	0.165743	0.116314	0.0591472	0.128595	0.998573	0.999635	1.00036	1.00143	3.178814
16920	-408.9119	-399.665	-9.246847	557929	8.431232	0.167764	0.0548987	0.0714863	0.0153796	0.00806677	0.129078	0.0724344	0.0936294	0.0615703	0.050117	0.1038	0.0142294	0.16276	0.111061	0.00514776	0.00975636	0.0709932	0.00368361	0.190768	0.486198	0.0118797	0.173992	0.0933876	0.101776	0.147605	0.069369	0.0282393	0.0372142	0.0547255	0.064118	0.245233	0.0845324	0.104062	0.998299	0.999565	1.00043	1.0017	3.098955
16930	-399.0828	-395.24	-3.842809	541560.4	14.51292	0.218927	0.0243141	0.123663	0.0125194	0.00227633	0.106029	0.0375456	0.0518121	0.00939426	0.0539994	0.0637775	0.0225038	0.148723	0.148462	0.00852659	0.022052	0.0527102	0.00324001	0.213547	0.193773	0.126125	0.0678957	0.0726138	0.0432306	0.173951	0.0625221	0.0158943	0.0425895	0.0568973	0.0998557	0.121254	0.100685	0.0777603	0.998273	0.999558	1.00044	1.00173	2.579069
16940	-407.651	-401.222	-6.428958	349541	8.195611	0.186331	0.00938987	0.169374	0.00650817	0.0114356	0.0915148	0.0454773	0.0686644	0.00889091	0.0812837	0.0676958	0.018249	0.0644384	0.108824	0.00660175	0.0570047	0.118969	0.00951825	0.0640365	0.348258	0.170069	0.0610055	0.0731403	0.0838139	0.141891	0.154227	0.0494487	0.0531081	0.166321	0.0909571	0.0376159	0.0694726	0.042307	0.997851	0.99945	1.00055	1.00215	2.735841
16950	-406.132	-401.2114	-4.920658	193314	10.33214	0.181779	0.00833901	0.137862	0.00648636	0.131576	0.111108	0.0332346	0.0235682	0.00956129	0.0704923	0.0406249	0.0200846	0.0972624	0.193183	0.0260716	0.0823998	0.13143	0.00975275	0.0835552	0.279403	0.0671563	0.0391855	0.0604228	0.0722604	0.182228	0.222861	0.0813718	0.0110218	0.0525324	0.16926	0.0244201	0.0382572	0.0239264	0.99711	0.99926	1.00074	1.00289	2.722677
16960	-404.0138	-396.0377	-7.976136	749033.3	12.91839	0.199516	0.0221794	0.112469	0.028733	0.0614244	0.0801547	0.0830915	0.0152412	0.00330363	0.0813229	0.0776165	0.0170213	0.0246372	0.118855	0.0294089	0.0553273	0.106609	0.0807423	0.0775617	0.320047	0.0410963	0.0585527	0.11664	0.0650059	0.143581	0.163695	0.174672	0.0222376	0.041631	0.361061	0.00783735	0.12195	0.031516	0.998532	0.999624	1.00037	1.00147	2.944737
16970	-403.2042	-393.9732	-9.230958	399035.3	10.11529	0.238975	0.011744	0.255753	0.048257	0.0296664	0.103047	0.0868206	0.0271851	0.00336917	0.0690939	0.100372	0.0214301	0.0239109	0.210457	0.0759836	0.0304291	0.0829022	0.0666669	0.114077	0.255042	0.0296313	0.0609815	0.0812356	0.0899459	0.0506049	0.243412	0.108572	0.00710294	0.1277	0.355079	0.00142886	0.0899071	0.0414682	0.997988	0.999485	1.00051	1.00201	3.142251
16980	-405.1452	-398.1061	-7.039131	456751.2	12.05824	0.202963	0.00827615	0.333002	0.0581188	0.0280513	0.0859194	0.0289862	0.0233315	0.00386865	0.0144284	0.0782851	0.0351678	0.0932874	0.174684	0.101121	0.130806	0.0697854	0.0771673	0.0628088	0.191436	0.0218016	0.110718	0.116802	0.0676803	0.030888	0.152535	0.0918354	0.003824	0.0776762	0.288397	0.00413954	0.0975637	0.0374286	0.99812	0.999519	1.00048	1.00188	2.902784
16990	-417.3691	-406.8771	-10.49196	626086.1	7.297494	0.160213	0.0195763	0.143178	0.0650028	0.0193876	0.0659138	0.0178749	0.0099205	0.00173116	0.0155549	0.0832572	0.0845016	0.0701066	0.252452	0.114174	0.0811442	0.0881807	0.21186	0.110853	0.299365	0.1297	0.0336455	0.109206	0.0402701	0.0460442	0.0885784	0.107025	0.0051518	0.0326699	0.485045	0.00575205	0.0967859	0.0349344	0.998394	0.999589	1.00041	1.00161	3.129057
17000	-414.903	-402.2664	-12.63661	505109.4	8.792418	0.13204	0.0121298	0.248149	0.0669971	0.0106096	0.0872596	0.0136196	0.00351994	0.00170595	0.00601575	0.0212183	0.0996382	0.0979253	0.111537	0.0281184	0.0422235	0.0519036	0.183227	0.139695	0.772459	0.0397284	0.200764	0.112035	0.0816219	0.0153907	0.0693383	0.151043	0.0122097	0.0297799	0.493181	0.00260285	0.151951	0.0167684	0.998212	0.999543	1.00046	1.00179	3.506406
17010	-398.0601	-396.0019	-2.05818	803184.3	15.1658	0.201996	0.0144373	0.0755261	0.0337058	0.0191133	0.0689165	0.0243751	0.00314328	0.00174687	0.00663484	0.0808747	0.0312276	0.0323784	0.156481	0.0624683	0.0167535	0.0386229	0.0897651	0.145046	0.403324	0.0263505	0.0842204	0.0231795	0.0658225	0.0292376	0.0645011	0.18137	0.0234784	0.0349939	0.170859	0.00223832	0.190313	0.0344044	0.998582	0.999637	1.00036	1.00142	2.437506
17020	-401.255	-393.6605	-7.594451	704675.2	13.47709	0.314417	0.0309473	0.0873441	0.0199702	0.0454959	0.12694	0.0260617	0.00321379	0.00223895	0.00423992	0.069402	0.00494729	0.0855962	0.200913	0.0346155	0.00417468	0.0142767	0.070312	0.038975	0.365006	0.149344	0.0877811	0.0216515	0.121821	0.0130109	0.0768449	0.12277	0.0859807	0.025562	0.320466	0.00331757	0.289799	0.0222864	0.998486	0.999613	1.00039	1.00151	2.889722
17030	-392.4475	-383.7715	-8.676041	943685.1	14.05881	0.199729	0.0286833	0.207737	0.0696363	0.0556078	0.190332	0.0151894	0.0016079	0.00210568	0.0109095	0.0234695	0.0117619	0.189333	0.114735	0.103421	0.00480569	0.00553063	0.0212916	0.039341	0.442291	0.0451319	0.0728804	0.10515	0.0431921	0.0341609	0.167306	0.212987	0.054702	0.0200035	0.270933	0.00418827	0.150111	0.0197351	0.998692	0.999665	1.00033	1.00131	2.938001
17040	-404.7267	-389.6968	-15.02994	805860.4	10.69178	0.245176	0.0259808	0.201938	0.0826344	0.0569215	0.249733	0.106597	0.00383965	0.0021936	0.0132392	0.0262645	0.0122453	0.134546	0.274281	0.150896	0.00814237	0.00346083	0.0355908	0.123463	0.484837	0.0814925	0.0521484	0.0999303	0.0561414	0.116313	0.384133	0.160059	0.0751022	0.0236614	0.171227	0.00388068	0.181648	0.0277761	0.998584	0.999638	1.00036	1.00142	3.675492
17050	-396.2742	-389.0338	-7.24047	865067.1	9.587149	0.284593	0.115527	0.156672	0.0480793	0.0330814	0.18941	0.0299886	0.00343421	0.00178891	0.0373012	0.00812225	0.026878	0.0738408	0.215644	0.0743484	0.0048418	0.00427394	0.0414752	0.182833	0.392198	0.0618411	0.0369412	0.0956983	0.0732749	0.0419653	0.142605	0.103905	0.0720844	0.0662315	0.129281	0.0125786	0.140594	0.0328372	0.998634	0.999651	1.00035	1.00137	2.934169
17060	-412.3377	-398.0062	-14.33156	448466.3	7.586493	0.143822	0.065159	0.230121	0.0205228	0.00987522	0.171153	0.182899	0.00411915	0.000740045	0.0360842	0.0407989	0.016009	0.241707	0.176773	0.113787	0.0192433	0.00997038	0.0594879	0.116035	0.761997	0.0926313	0.141227	0.0754386	0.108976	0.121126	0.336739	0.0788256	0.0222224	0.0589351	0.0732194	0.0124815	0.128826	0.00633819	0.998103	0.999515	1.00048	1.0019	3.677291
17070	-411.1022	-399.5502	-11.552	307871.2	11.56198	0.263356	0.0975567	0.188498	0.0578411	0.0195554	0.250462	0.053734	0.0100044	0.00060456	0.0316743	0.0574297	0.02204	0.146615	0.16802	0.171456	0.026117	0.017059	0.160074	0.0630526	0.266549	0.0406179	0.0876751	0.0629494	0.161607	0.0901171	0.348398	0.064727	0.0298617	0.0559038	0.110351	0.0110057	0.168006	0.00341182	0.99771	0.999414	1.00058	1.00229	3.30633
17080	-406.6814	-400.9384	-5.742981	139858	11.07635	0.15759	0.0499898	0.0532788	0.128237	0.0137124	0.117652	0.0909285	0.0498769	0.000987539	0.0267483	0.0841969	0.0633299	0.038118	0.189772	0.0781778	0.0141356	0.0373763	0.129201	0.0434516	0.272367	0.0186489	0.171228	0.130973	0.0862822	0.0870996	0.241825	0.114268	0.0858075	0.0202247	0.0624682	0.0187356	0.122615	0.00846295	0.996603	0.99913	1.00087	1.0034	2.807767
17090	-398.0208	-391.9316	-6.08919	155429.5	10.65077	0.159359	0.107509	0.0944472	0.0870055	0.0156863	0.318509	0.0335799	0.0332136	0.000645887	0.0191424	0.0344605	0.0315778	0.0772422	0.16173	0.080195	0.00692989	0.0200233	0.0363918	0.0440544	0.421638	0.0319712	0.0785614	0.130762	0.0430622	0.0395957	0.160495	0.174554	0.104659	0.0334241	0.130429	0.0093674	0.110378	0.00846197	0.996778	0.999175	1.00082	1.00323	2.839062
17100	-401.3935	-396.5079	-4.885609	13007.08	9.717494	0.213535	0.0915199	0.0693837	0.0479091	0.0587764	0.108841	0.0284461	0.0781014	0.0017767	0.0127264	0.111794	0.0272736	0.0477271	0.163556	0.0602591	0.0155881	0.0189492	0.0207162	0.0618069	0.185688	0.0516828	0.0400148	0.12362	0.116068	0.0336321	0.397708	0.0654832	0.130081	0.0723018	0.0734093	0.00494413	0.152441	0.00989461	0.988877	0.997131	1.00282	1.01117	2.695656
17110	-405.2284	-394.6662	-10.56215	7251.146	9.971141	0.132449	0.0627906	0.217104	0.0730636	0.0781118	0.179589	0.0444331	0.056355	0.00456055	0.0267763	0.086141	0.0259301	0.09186	0.0938386	0.0476007	0.0398904	0.0379346	0.0446007	0.0394337	0.4464	0.0548935	0.021541	0.0700212	0.0601321	0.029646	0.537451	0.154673	0.0909731	0.175242	0.0759697	0.00912037	0.162986	0.00505941	0.985112	0.996148	1.00377	1.01497	3.276571
17120	-404.9011	-398.2611	-6.639987	22279.66	10.74596	0.140197	0.199612	0.0480258	0.0764515	0.0793591	0.0532811	0.0606317	0.0361787	0.00447131	0.0116682	0.0296574	0.0116941	0.0244293	0.117504	0.0525454	0.0943826	0.0564967	0.0601885	0.046427	0.465775	0.100937	0.0446596	0.104376	0.0618617	0.112049	0.187918	0.190688	0.0616303	0.120074	0.0231277	0.00711539	0.196774	0.0105334	0.991497	0.997812	1.00216	1.00853	2.890721
17130	-408.3601	-401.159	-7.201077	67125.42	13.29794	0.170871	0.074415	0.0548995	0.0802722	0.0894217	0.260027	0.0530591	0.0361131	0.013598	0.0241783	0.0355746	0.0103482	0.0417656	0.191616	0.0713459	0.0782494	0.103777	0.087942	0.0590959	0.276311	0.00936823	0.017248	0.146432	0.0764796	0.13882	0.269955	0.155811	0.0720819	0.0538964	0.0263759	0.0112623	0.0494685	0.0284768	0.995098	0.998743	1.00125	1.00491	2.868556
17140	-414.2547	-408.8179	-5.43678	95662.49	11.56888	0.262922	0.0589043	0.0777058	0.0402011	0.0676239	0.235386	0.109267	0.0650687	0.0243619	0.0638356	0.012263	0.0429136	0.090334	0.205436	0.109822	0.148863	0.0327363	0.0530728	0.016374	0.15255	0.0468237	0.0498277	0.120121	0.222847	0.0727666	0.110751	0.0211982	0.0940054	0.0126892	0.0123915	0.0472601	0.0261635	0.0708615	0.995893	0.998947	1.00105	1.00411	2.777349
17150	-410.5808	-402.9535	-7.627347	857160.4	10.93393	0.10122	0.023232	0.123225	0.0322041	0.054834	0.108333	0.0742138	0.0551742	0.0126417	0.0222484	0.00698271	0.0777612	0.0158505	0.298	0.132475	0.0791068	0.0172431	0.02118	0.00223356	0.288577	0.0322091	0.0527931	0.179869	0.336385	0.111384	0.392331	0.0210253	0.184484	0.0287325	0.0105672	0.0274162	0.0135121	0.0427836	0.998627	0.999649	1.00035	1.00137	2.980227
17160	-404.7035	-396.8342	-7.869329	684967.8	10.11138	0.198852	0.0509554	0.153936	0.0285295	0.0371237	0.0719301	0.0246753	0.0271938	0.02648	0.00441065	0.0125087	0.0351809	0.0633669	0.139829	0.0780322	0.159157	0.0466033	0.00843759	0.00812274	0.562494	0.0550835	0.0230955	0.248748	0.123282	0.120556	0.216537	0.0262695	0.10233	0.220578	0.0086565	0.048644	0.0615162	0.0145042	0.998465	0.999607	1.00039	1.00154	3.007619
17170	-402.7885	-396.6468	-6.141717	526381.2	9.855056	0.13407	0.0945245	0.0816401	0.0200355	0.0662775	0.0857695	0.024158	0.0509977	0.0299723	0.00164861	0.0542881	0.0986573	0.0993298	0.089207	0.0321344	0.102493	0.0354299	0.0110539	0.00336249	0.385364	0.0174772	0.0339867	0.16664	0.0399476	0.331039	0.393925	0.0625746	0.0320827	0.076808	0.0159606	0.0583596	0.0676916	0.0328579	0.998249	0.999552	1.00045	1.00175	2.829765
17180	-396.7627	-390.7899	-5.972774	394780.8	10.49952	0.315256	0.0576757	0.139747	0.0461904	0.0539265	0.158428	0.00696837	0.0391584	0.0422108	0.00126367	0.0367411	0.0375921	0.0481514	0.166873	0.0348307	0.0228754	0.0280539	0.0239753	0.010897	0.45957	0.00839664	0.0739826	0.0305751	0.055644	0.197721	0.344061	0.0190304	0.00890985	0.0680999	0.028423	0.0638279	0.079535	0.118208	0.997978	0.999483	1.00052	1.00202	2.8268
17190	-406.3249	-397.6051	-8.719868	155320.7	9.729968	0.216938	0.025007	0.112279	0.0898445	0.0165264	0.163411	0.0405365	0.0139204	0.124678	0.00194814	0.119906	0.0432623	0.146049	0.348285	0.0579121	0.014864	0.0472162	0.0510621	0.00380108	0.26386	0.0264244	0.0836914	0.1144	0.119677	0.137327	0.259124	0.0225567	0.0199052	0.0658044	0.00839442	0.0813198	0.0803952	0.170036	0.996777	0.999174	1.00082	1.00323	3.090362
17200	-399.1509	-390.6355	-8.515449	38197.31	11.07287	0.256969	0.0530689	0.32569	0.0541502	0.010971	0.125524	0.0256061	0.00470333	0.0672931	0.00194334	0.0459392	0.0415589	0.209092	0.219513	0.103683	0.0177356	0.107526	0.0311898	0.00814723	0.303894	0.0162336	0.0240749	0.122083	0.0389481	0.093399	0.185659	0.0362334	0.0373592	0.116781	0.0195218	0.084569	0.189466	0.0796335	0.993504	0.998331	1.00165	1.00651	3.058159
17210	-390.7624	-388.5335	-2.228924	78374.25	12.39746	0.210349	0.0388	0.0495157	0.0422433	0.0113092	0.164302	0.0498262	0.00126451	0.013988	0.00201819	0.0862817	0.0402912	0.0921927	0.170145	0.130603	0.00849376	0.098149	0.0249654	0.121161	0.238455	0.043582	0.0193583	0.120024	0.035915	0.096127	0.116454	0.0559072	0.0391911	0.0624843	0.0533896	0.102305	0.0825831	0.0820593	0.995463	0.998837	1.00116	1.00454	2.503735
17220	-401.6847	-393.9465	-7.738125	303678	10.22418	0.248643	0.024082	0.0971756	0.0236991	0.0106262	0.0820044	0.0611545	0.00321873	0.0359737	0.00307393	0.0737488	0.0409649	0.258696	0.201912	0.0581639	0.0124009	0.0314745	0.0092557	0.180752	0.32502	0.0409251	0.0200819	0.124089	0.115807	0.109944	0.129225	0.0320466	0.0827107	0.0477242	0.109376	0.0697438	0.263537	0.0679534	0.997694	0.99941	1.00059	1.00231	2.995205
17230	-407.8034	-395.2766	-12.52678	907965.9	9.751916	0.187417	0.0514001	0.152062	0.0143698	0.0106306	0.247686	0.107883	0.0055999	0.0172619	0.00832804	0.0317055	0.0443557	0.237797	0.128602	0.0752541	0.0340377	0.0348953	0.00469957	0.0909196	0.520877	0.106847	0.102402	0.14106	0.107327	0.094335	0.180178	0.031214	0.0704012	0.0782998	0.0343714	0.332811	0.165767	0.0301609	0.998666	0.999659	1.00034	1.00133	3.480956
