Iteration	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
29380	-591.7763	-562.7751	-29.00112	751244.2	4.591421	0.435658	0.057477	0.129786	0.0836373	0.109548	0.00814546	0.072855	0.0966498	0.574093	1.92687	0.326934	0.0471536	0.143555	0.0254332	0.251564	0.00509123	0.182951	0.0891237	0.151522	0.00339326	0.0627629	0.432301	0.0677677	0.116953	0.390928	0.129718	0.0308041	0.998534	0.999625	1.00037	1.00147	5.95268
29390	-588.4688	-564.5737	-23.89518	343331.9	5.424712	0.528982	0.0114517	0.189402	0.0623377	0.0952631	0.0130894	0.0735346	0.0768675	0.503745	1.09765	0.291542	0.0653881	0.0859598	0.0807646	0.175487	0.00818707	0.163468	0.0877456	0.211662	0.00134051	0.0717332	0.252068	0.0595582	0.287623	0.257071	0.118379	0.0261084	0.997832	0.999445	1.00055	1.00217	4.896405
29400	-596.8243	-568.9235	-27.90083	308661.3	4.554217	0.909546	0.00711391	0.106573	0.0293069	0.198935	0.00654792	0.230539	0.0468859	0.459458	1.4512	0.274507	0.103613	0.103871	0.0687522	0.210326	0.0121124	0.217945	0.0815615	0.153541	0.00339004	0.156458	0.160769	0.0222745	0.287623	0.212661	0.16386	0.0337442	0.997713	0.999415	1.00058	1.00229	5.71311
29410	-600.4468	-568.4495	-31.99734	388704.9	5.8654	0.416485	0.00490743	0.187397	0.0734322	0.195673	0.0198313	0.0645856	0.0557156	0.466856	2.07483	0.289701	0.0789539	0.180715	0.193049	0.26616	0.0180528	0.149281	0.0862416	0.12945	0.000868976	0.226876	0.404314	0.0303794	0.286665	0.192605	0.129785	0.0315727	0.997962	0.999479	1.00052	1.00204	6.254385
29420	-604.8005	-573.7124	-31.08802	430193.1	5.607488	0.98491	0.0365788	0.116457	0.0717865	0.128554	0.0835908	0.0624811	0.068213	0.434626	1.50521	0.133565	0.158783	0.093352	0.0903527	0.520075	0.0301831	0.0570139	0.10979	0.0681013	0.0129626	0.094982	0.59317	0.0359969	0.103911	0.358229	0.143633	0.0760601	0.998063	0.999504	1.00049	1.00194	6.172568
29430	-597.3173	-567.7376	-29.57969	563445.7	3.853328	0.671494	0.0322741	0.0518417	0.0169586	0.233601	0.122883	0.198122	0.0481904	0.412141	1.76813	0.15287	0.0508798	0.0584329	0.0975372	0.38595	0.019678	0.0691264	0.0266625	0.0295633	0.0291438	0.0524243	0.810558	0.120775	0.149159	0.290771	0.0950248	0.0591822	0.998307	0.999567	1.00043	1.00169	6.053374
29440	-602.256	-568.5448	-33.71123	668645.1	4.546301	0.48112	0.129136	0.0987101	0.129285	0.299519	0.263192	0.0685316	0.029681	0.834536	2.08561	0.17691	0.0542144	0.194072	0.0611886	0.216233	0.0283704	0.125829	0.0183555	0.14368	0.0278888	0.25004	0.587315	0.0546505	0.0506454	0.34996	0.104365	0.128082	0.998446	0.999603	1.0004	1.00155	6.991124
29450	-590.2875	-564.7461	-25.54137	616760.8	5.20569	0.427643	0.0146015	0.110548	0.0163236	0.36101	0.288261	0.135387	0.0727415	0.388467	0.963996	0.139864	0.036315	0.0463159	0.073691	0.201832	0.0673505	0.0694334	0.00710351	0.0391679	0.0143919	0.191003	0.751034	0.0427011	0.09825	0.126871	0.132941	0.39606	0.998382	0.999586	1.00041	1.00162	5.213305
29460	-589.7335	-561.684	-28.04954	926865.5	6.200764	0.451165	0.0196424	0.0590154	0.0319125	0.149936	0.19034	0.047879	0.0910573	0.573186	1.43207	0.183878	0.0223375	0.0279849	0.0474599	0.26235	0.0569903	0.0564774	0.0145797	0.0500859	0.0103137	0.269738	0.823803	0.0471902	0.0680649	0.10668	0.0741687	0.34244	0.99868	0.999662	1.00034	1.00132	5.510748
29470	-590.1291	-565.2206	-24.9085	199550.6	6.517329	0.264708	0.0836842	0.0301754	0.0393714	0.307557	0.105039	0.0432865	0.0880101	0.654822	0.920496	0.168924	0.0353434	0.0268322	0.10524	0.217133	0.243237	0.047176	0.0885825	0.0792882	0.038951	0.11229	0.617513	0.0471884	0.116528	0.0659861	0.0938064	0.316519	0.997156	0.999272	1.00073	1.00285	4.957688
29480	-590.6631	-567.1573	-23.50575	605149.4	5.229812	0.399434	0.136689	0.0182221	0.0276903	0.230055	0.110775	0.0390432	0.0391001	0.318035	0.710083	0.178942	0.0493247	0.0504048	0.186851	0.214224	0.596801	0.158728	0.1771	0.121532	0.029657	0.106455	0.361809	0.0481698	0.134055	0.0749991	0.0943951	0.210394	0.998366	0.999582	1.00042	1.00163	4.82297
29490	-587.0151	-561.8669	-25.14815	676888.4	4.754315	0.55625	0.0673698	0.0415465	0.0208559	0.321158	0.0675608	0.0437594	0.0263117	0.42649	1.10008	0.231051	0.0941223	0.0397327	0.17338	0.233136	0.488383	0.0378959	0.169302	0.030444	0.0410865	0.139358	0.121467	0.0868265	0.0369129	0.217756	0.110302	0.206909	0.998455	0.999605	1.00039	1.00155	5.129447
29500	-584.7699	-561.7732	-22.99673	380780.3	5.565734	0.325518	0.0837131	0.0709827	0.0160015	0.156986	0.196802	0.011114	0.0282537	0.317281	1.04979	0.172558	0.052675	0.0267814	0.095196	0.230925	0.525023	0.0527535	0.0690007	0.0251733	0.07311	0.193559	0.223787	0.0806775	0.0773508	0.101582	0.112645	0.361108	0.997941	0.999473	1.00053	1.00206	4.730349
29510	-596.9532	-570.4627	-26.49041	401447.9	5.504564	0.361199	0.102273	0.0630713	0.0472446	0.236063	0.0917478	0.0622585	0.160366	0.417467	1.19314	0.0822099	0.0514401	0.0997321	0.117893	0.327041	0.456011	0.164628	0.0467348	0.00765193	0.0523405	0.104592	0.287393	0.0347447	0.0788924	0.207788	0.0955593	0.416133	0.997995	0.999487	1.00051	1.00201	5.36562
29520	-597.4625	-569.9765	-27.48602	637518.1	5.870588	0.247969	0.127189	0.0821236	0.0168556	0.151359	0.072538	0.0547868	0.124766	0.518745	1.60794	0.0563273	0.0664655	0.0787168	0.0339814	0.416742	0.213192	0.0750639	0.0925651	0.0449984	0.0286688	0.135853	0.182751	0.0689329	0.574276	0.121847	0.0511209	0.23851	0.998408	0.999593	1.00041	1.00159	5.484287
29530	-598.2236	-566.1306	-32.09298	688448.2	3.656725	0.500192	0.0638803	0.119303	0.0152286	0.211555	0.0494078	0.0471318	0.0245858	0.256457	2.59228	0.154991	0.0427638	0.122163	0.0251371	0.238581	0.0321326	0.0750582	0.150407	0.0639512	0.0344621	0.443534	0.0508118	0.112089	0.570939	0.0757337	0.0980203	0.519421	0.998468	0.999608	1.00039	1.00153	6.690214
29540	-601.8823	-574.958	-26.92435	612800.9	3.935838	0.175898	0.0755547	0.117995	0.0306428	0.27632	0.185302	0.152363	0.0612505	0.164407	1.16889	0.279976	0.0169639	0.198938	0.0230501	0.399701	0.0118131	0.212845	0.212696	0.0200335	0.0891293	0.553112	0.0932182	0.11166	0.418527	0.164254	0.0636053	0.114816	0.998377	0.999585	1.00041	1.00162	5.392962
29550	-593.9581	-568.3259	-25.63217	971235.4	5.429444	0.278128	0.0966362	0.10706	0.0191973	0.196299	0.0517905	0.0841062	0.0528337	0.223612	1.34329	0.373035	0.0109635	0.125327	0.00527883	0.453088	0.0110778	0.46729	0.0578172	0.0171153	0.1592	0.259219	0.0270059	0.0128043	0.413827	0.134185	0.0359063	0.200125	0.99871	0.99967	1.00033	1.00129	5.21622
29560	-589.5802	-563.1919	-26.38825	286550.7	4.31065	0.42193	0.179256	0.092217	0.0331137	0.0897254	0.222885	0.138046	0.0261644	0.243821	1.19405	0.318154	0.0168535	0.176736	0.00421284	0.314737	0.010901	0.268367	0.107612	0.00896523	0.137011	0.21333	0.118324	0.00628235	0.610856	0.214172	0.0250541	0.159279	0.997626	0.999393	1.00061	1.00238	5.352051
29570	-585.1922	-557.3772	-27.81497	170305.1	4.572986	0.44021	0.0994162	0.0522756	0.0330488	0.0175835	0.200769	0.0525162	0.0175961	0.346871	1.80326	0.143501	0.0114898	0.124077	0.00312748	0.338463	0.0527416	0.131062	0.10805	0.0113128	0.18902	0.131619	0.083949	0.00614084	1.03515	0.113684	0.0149973	0.132408	0.996922	0.999212	1.00079	1.00308	5.694346
29580	-587.3149	-561.1397	-26.17523	68962.09	3.767892	0.372391	0.112472	0.18295	0.0160786	0.00580703	0.0836701	0.0502342	0.00854265	0.129555	0.920487	0.176565	0.0176689	0.09082	0.00500814	0.440352	0.10969	0.380469	0.0685811	0.0578318	0.239715	0.160893	0.118543	0.00474912	1.20597	0.0426229	0.00745089	0.121832	0.995164	0.99876	1.00123	1.00484	5.130954
29590	-594.5606	-566.8935	-27.66708	138939.3	5.268272	0.424143	0.122473	0.176901	0.0429814	0.00499109	0.0300808	0.12299	0.00371275	0.254975	1.49886	0.126209	0.0213651	0.188146	0.00383059	0.359728	0.144931	0.379439	0.161622	0.23824	0.282032	0.271957	0.0656556	0.0176283	0.549855	0.0500347	0.00380194	0.0671537	0.996592	0.999127	1.00087	1.00341	5.613737
29600	-595.1457	-571.6782	-23.4675	77120.64	5.446711	0.280135	0.0416171	0.0495373	0.0196215	0.00914677	0.0367782	0.115144	0.00296195	0.230872	1.08527	0.120998	0.0312137	0.141216	0.0199547	0.487011	0.0707257	0.240957	0.13412	0.330114	0.309735	0.151805	0.126933	0.0215596	0.463941	0.129902	0.00698163	0.15911	0.995427	0.998827	1.00117	1.00458	4.817362
29610	-583.5074	-560.4009	-23.10652	187284.4	7.138436	0.369287	0.0628326	0.112575	0.0462763	0.00946516	0.044793	0.0325951	0.0105829	0.494774	1.00259	0.121128	0.0796992	0.0596372	0.00851275	0.283493	0.0190842	0.210272	0.113729	0.116563	0.21313	0.0725549	0.156112	0.0156194	0.598123	0.109292	0.00327255	0.234805	0.997064	0.999248	1.00075	1.00294	4.600793
29620	-587.9723	-563.229	-24.74333	216414.3	4.956824	0.263044	0.0825985	0.119023	0.0337823	0.0154837	0.0989664	0.0446422	0.0110551	0.191519	1.81416	0.230651	0.0710027	0.0555452	0.00821187	0.269036	0.0214997	0.214917	0.0317939	0.0699624	0.190995	0.1605	0.0965107	0.0278717	0.580045	0.190875	0.00259833	0.160972	0.997269	0.999301	1.0007	1.00273	5.057256
29630	-584.7009	-557.9136	-26.78724	623811.1	5.176151	0.599538	0.184442	0.124834	0.0489605	0.0217577	0.220637	0.00766076	0.0596874	0.416977	1.32472	0.176423	0.0888993	0.0457064	0.00623113	0.354393	0.0203379	0.324515	0.0147212	0.0683989	0.172015	0.159763	0.126152	0.0699151	0.631444	0.0897779	0.00238647	0.0949106	0.998391	0.999588	1.00041	1.00161	5.455207
29640	-596.0149	-571.4445	-24.57041	320074.2	5.967744	0.300628	0.123394	0.266628	0.0477157	0.044904	0.25204	0.0177396	0.0439643	0.368892	0.917151	0.223695	0.0377144	0.0924162	0.0117425	0.296764	0.0456345	0.297556	0.0071597	0.249021	0.339527	0.194495	0.220263	0.0527599	0.415184	0.0199493	0.000796376	0.0897113	0.997754	0.999425	1.00057	1.00225	4.977447
29650	-596.2026	-564.8809	-31.32175	480874.9	3.482626	0.429173	0.1274	0.0870519	0.0459981	0.211958	0.187461	0.0779231	0.027788	0.228285	1.99757	0.0923513	0.0478644	0.0591845	0.0325048	0.452072	0.0728902	0.373282	0.00587386	0.339625	0.265797	0.149801	0.080882	0.026492	0.906077	0.00734554	0.000653131	0.101717	0.998168	0.999531	1.00047	1.00183	6.435019
29660	-592.0613	-565.7776	-26.28369	516091.4	5.613767	0.309403	0.0247588	0.154976	0.0499699	0.185981	0.11315	0.0258854	0.024091	0.278293	0.893696	0.233605	0.0856738	0.184684	0.0142638	0.378241	0.0391464	0.19855	0.00506147	0.472226	0.198654	0.082802	0.181284	0.106019	0.996856	0.0118009	0.000732248	0.065208	0.998231	0.999548	1.00045	1.00177	5.315011
29670	-591.0102	-564.4678	-26.54247	713380.6	5.058302	0.700076	0.0394018	0.125839	0.0694083	0.201861	0.0923336	0.0259515	0.0179126	0.35355	1.22457	0.147602	0.0507044	0.037411	0.0431766	0.203844	0.060137	0.21294	0.00118719	0.257902	0.200023	0.284235	0.111983	0.0818081	0.729765	0.0182241	0.00194476	0.121851	0.998495	0.999615	1.00038	1.00151	5.41564
29680	-593.856	-562.7691	-31.08691	934352.1	3.144213	0.442412	0.0150965	0.15365	0.106206	0.329135	0.05191	0.020756	0.0554713	0.421058	1.35677	0.0856206	0.0577944	0.0442532	0.0374692	0.178016	0.121319	0.166864	0.000341149	0.108654	0.0727393	0.121644	0.218204	0.202329	1.47299	0.0632447	0.0050619	0.287635	0.998685	0.999664	1.00034	1.00132	6.19665
29690	-604.7355	-571.2427	-33.49281	274992.6	7.344399	0.623762	0.0115076	0.145855	0.0688226	0.215327	0.0920154	0.0282629	0.045732	0.650246	1.18492	0.139877	0.112304	0.070238	0.0316464	0.241069	0.171866	0.17731	0.000466367	0.158419	0.0849636	0.0766904	0.182167	0.129337	0.978153	0.293027	0.00203316	0.0688965	0.997577	0.99938	1.00062	1.00242	5.984908
29700	-587.7721	-560.8125	-26.95961	972981.7	5.245101	0.424194	0.00726004	0.118934	0.0124963	0.228231	0.066768	0.0283279	0.0699617	0.474632	1.52108	0.269348	0.0941288	0.0405895	0.0368577	0.218056	0.308459	0.194882	0.000705122	0.0931744	0.0235741	0.100932	0.0975831	0.167575	0.721113	0.0813891	0.00154406	0.080057	0.998712	0.999671	1.00033	1.00129	5.481847
29710	-586.8023	-563.5823	-23.21995	246774.1	6.341415	0.354586	0.00255928	0.109565	0.0127344	0.337124	0.0995028	0.0517887	0.047392	0.48068	0.825005	0.18657	0.0712893	0.00742033	0.0222348	0.355575	0.262771	0.110124	0.000345785	0.0786785	0.0691416	0.0929564	0.125031	0.128544	0.569146	0.183804	0.0021402	0.131279	0.997442	0.999345	1.00065	1.00256	4.717989
29720	-589.7634	-566.7971	-22.96622	100632	5.860229	0.317491	0.00302001	0.137779	0.0304877	0.167612	0.117388	0.0698123	0.030795	0.342472	1.01521	0.0848591	0.0501293	0.00740361	0.0443663	0.353216	0.290323	0.117411	0.000365469	0.0531313	0.151878	0.0960761	0.127342	0.02769	0.748949	0.10737	0.00123395	0.221116	0.995996	0.998974	1.00102	1.00401	4.714929
29730	-589.2229	-564.0148	-25.20805	170214.9	5.450594	0.238255	0.00707591	0.0641276	0.0188996	0.670092	0.100764	0.0550153	0.0347366	0.400468	1.44895	0.203391	0.0336931	0.00367677	0.114415	0.313786	0.333734	0.0705736	0.000405648	0.0321217	0.0254749	0.139214	0.121647	0.0123211	0.452651	0.175881	0.000330921	0.0649505	0.996921	0.999211	1.00079	1.00308	5.136652
29740	-587.9218	-565.3798	-22.54197	467018.6	4.77728	0.362412	0.00730456	0.182633	0.0357746	0.142726	0.05324	0.0360026	0.0383254	0.31535	0.747466	0.2051	0.0524781	0.0197242	0.036105	0.27256	0.479273	0.105093	0.000126511	0.137364	0.0219424	0.100425	0.0979677	0.0544862	0.582015	0.248754	0.00168894	0.249189	0.998141	0.999524	1.00047	1.00186	4.585525
29750	-598.5131	-565.8915	-32.6216	333153.7	6.104916	0.46998	0.0205736	0.129973	0.0533644	0.261314	0.0495295	0.0715549	0.0205106	0.312256	1.81268	0.239576	0.0480037	0.0139065	0.130987	0.38789	0.463437	0.119609	0.000314267	0.161931	0.0462835	0.0792918	0.249007	0.0752593	0.775267	0.118612	0.00214843	0.167165	0.997799	0.999437	1.00056	1.0022	6.280425
29760	-588.2199	-558.3983	-29.82164	669557.9	3.957649	0.420138	0.0596198	0.138185	0.0875436	0.257523	0.0546898	0.158078	0.0461288	0.335885	2.59139	0.181346	0.0554936	0.0526611	0.0409571	0.267264	0.15153	0.0999132	0.00053533	0.0643448	0.0740766	0.0361765	0.0996113	0.0686252	0.381189	0.109264	0.000600176	0.299144	0.998447	0.999603	1.0004	1.00155	6.131915
29770	-590.541	-566.6667	-23.8743	392683.3	7.492893	0.321723	0.0291165	0.118309	0.0192837	0.325346	0.0207691	0.103105	0.0653582	0.376176	0.717928	0.346474	0.0650718	0.0793625	0.0701729	0.244718	0.266834	0.143724	0.00405614	0.0523023	0.0719412	0.119137	0.0811044	0.109453	0.108773	0.180877	0.000392514	0.609275	0.997972	0.999481	1.00052	1.00203	4.650782
29780	-589.0171	-563.4943	-25.52288	596104.4	4.440543	0.51798	0.0531091	0.108772	0.0204929	0.235835	0.0891268	0.0713294	0.0460304	0.327102	1.36992	0.136919	0.0997389	0.05827	0.0318036	0.48531	0.209126	0.0532572	0.00221651	0.0787019	0.134055	0.120603	0.09781	0.13365	0.0844453	0.163084	0.000366215	0.446221	0.998354	0.999579	1.00042	1.00165	5.175278
29790	-589.2141	-565.2559	-23.95817	91321.67	4.288305	0.39567	0.0187795	0.106993	0.0706924	0.206015	0.139591	0.219278	0.0580545	0.273006	1.06572	0.165096	0.0476262	0.0196076	0.0933199	0.363182	0.193617	0.022195	0.00524248	0.0872026	0.247787	0.0873147	0.0453773	0.079424	0.180496	0.234458	0.0019716	0.353862	0.995797	0.998923	1.00107	1.00421	4.781583
29800	-593.4805	-564.5104	-28.97003	98113.97	3.545539	0.442091	0.0968682	0.11664	0.0339411	0.247915	0.0565525	0.0687384	0.094036	0.543034	1.63751	0.091604	0.040735	0.102672	0.0837659	0.485091	0.221994	0.0641958	0.00648451	0.151899	0.200873	0.152897	0.0400799	0.0224094	0.0598564	0.186564	0.0018927	0.539997	0.995945	0.998961	1.00103	1.00406	5.790336
29810	-599.8545	-572.9861	-26.86836	624836.4	7.108808	0.414591	0.272672	0.163916	0.0235723	0.0833728	0.211201	0.0599116	0.11024	0.466145	1.04607	0.0554048	0.0882323	0.0390534	0.0590704	0.541236	0.0766738	0.0378286	0.00773947	0.0837677	0.172814	0.0485163	0.0181497	0.0358553	0.135268	0.290182	0.00375466	0.588947	0.998392	0.999589	1.00041	1.00161	5.134185
29820	-594.9511	-572.644	-22.30712	899826.3	6.59302	0.444469	0.161866	0.128829	0.021249	0.0317756	0.0716655	0.0269428	0.120013	0.283564	1.05852	0.142722	0.0472301	0.0930764	0.0990353	0.499193	0.0690718	0.0511713	0.00336677	0.0441078	0.153969	0.0384797	0.0235014	0.019045	0.263482	0.0977411	0.00160963	0.555503	0.99866	0.999657	1.00034	1.00134	4.551196
29830	-589.276	-570.9605	-18.31558	697568.6	6.712168	0.398862	0.143063	0.127129	0.0149866	0.172266	0.113299	0.0433896	0.0290808	0.321384	0.665835	0.112227	0.0606471	0.0474526	0.0285961	0.127082	0.132283	0.0607372	0.00134771	0.0890033	0.226985	0.159851	0.00666992	0.017177	0.0790519	0.0684034	0.00241055	0.695008	0.998479	0.999611	1.00039	1.00152	3.944231
29840	-589.5692	-570.0663	-19.50293	469864.3	9.924226	0.336878	0.038817	0.112302	0.00670508	0.259994	0.112586	0.088993	0.019895	0.465269	0.546712	0.113441	0.0205628	0.0545425	0.0636996	0.34546	0.105112	0.0687425	0.00132569	0.211202	0.122252	0.0845129	0.00592544	0.010527	0.200493	0.0247467	0.00227542	0.3635	0.998146	0.999526	1.00047	1.00185	3.786473
29850	-587.151	-563.5883	-23.56266	406673.6	6.603066	0.514571	0.0238377	0.117902	0.00982723	0.185811	0.09444	0.0532973	0.0106352	0.446564	0.644128	0.154095	0.00315004	0.0481523	0.0217291	0.342966	0.100203	0.186604	0.00169643	0.310866	0.434668	0.109207	0.0090459	0.00405967	0.228966	0.0162701	0.00258544	0.665061	0.998007	0.99949	1.00051	1.00199	4.740339
29860	-597.7531	-572.7429	-25.01011	477862.5	6.10406	0.54221	0.0383077	0.100547	0.00650463	0.327171	0.139811	0.0547182	0.011418	0.649776	0.821362	0.280346	0.00696305	0.148772	0.00871319	0.350881	0.333469	0.138271	0.00334324	0.211464	0.188482	0.048352	0.0192316	0.0084185	0.219623	0.0111442	0.00155649	0.3629	0.998162	0.99953	1.00047	1.00184	5.033758
29870	-594.5805	-566.4417	-28.13884	285667.6	3.315117	0.250619	0.0885871	0.0514712	0.0134609	0.337543	0.0662501	0.0259453	0.00605493	0.537999	1.59334	0.226522	0.0401873	0.159635	0.0155761	0.390304	0.355543	0.338965	0.0141788	0.16722	0.183526	0.0101821	0.0360962	0.0192271	0.173167	0.0109833	0.00312467	0.292983	0.997623	0.999392	1.00061	1.00238	5.408685
29880	-582.8593	-558.2614	-24.59792	294183.6	5.416223	0.285045	0.0588485	0.115122	0.0496138	0.150583	0.16528	0.048306	0.00469388	0.447046	1.38254	0.238046	0.0131038	0.0923093	0.00353996	0.487578	0.252413	0.140204	0.0315584	0.0584088	0.113904	0.00253873	0.0141484	0.0875499	0.0986694	0.0768537	0.0415022	0.566931	0.997657	0.9994	1.0006	1.00234	5.026334
29890	-584.6169	-559.1282	-25.48871	315499.7	6.533571	0.381462	0.096236	0.144607	0.097861	0.212901	0.0818815	0.038415	0.00968852	0.254477	1.50686	0.161073	0.0906513	0.0243043	0.00313345	0.391964	0.239171	0.183567	0.0265794	0.0757676	0.0620534	0.00669417	0.0169413	0.191645	0.114984	0.063799	0.0715307	0.49571	0.997738	0.999421	1.00058	1.00226	5.043957
29900	-589.068	-564.7143	-24.35377	489065.4	5.343603	0.499814	0.0603555	0.205391	0.155649	0.196605	0.079062	0.0561079	0.0288996	0.246041	1.19572	0.27626	0.0411565	0.00938728	0.0171737	0.373474	0.132699	0.112025	0.0391664	0.0959041	0.0213762	0.00432474	0.104379	0.120349	0.259609	0.0837418	0.24203	0.326762	0.998183	0.999535	1.00046	1.00182	4.983465
29910	-593.2124	-569.9173	-23.29514	366512.6	4.369027	0.450416	0.0322264	0.17365	0.0860501	0.22696	0.0375594	0.0907045	0.0356135	0.118792	1.09197	0.122555	0.16086	0.00407595	0.0100614	0.454654	0.181717	0.110915	0.0192861	0.154813	0.0180499	0.00830875	0.0847756	0.219115	0.19472	0.0887748	0.128259	0.348153	0.997901	0.999463	1.00054	1.0021	4.653033
29920	-589.074	-568.8208	-20.25317	899424.7	6.666969	0.308869	0.0126049	0.138534	0.0542272	0.185399	0.0267482	0.123315	0.0536015	0.285242	0.807682	0.152136	0.24156	0.00974255	0.0125565	0.145076	0.179863	0.156322	0.0106358	0.0708967	0.0200751	0.0179486	0.0809627	0.174031	0.0903145	0.141849	0.117904	0.617495	0.99866	0.999657	1.00034	1.00134	4.23559
29930	-596.5501	-575.155	-21.39513	709832	4.599382	0.21753	0.0172761	0.162502	0.0546596	0.0854249	0.081763	0.136262	0.138356	0.421996	1.1506	0.223183	0.107463	0.00505713	0.00743819	0.0741494	0.342615	0.0922881	0.00308655	0.0553929	0.0863316	0.0307032	0.101757	0.0751767	0.045339	0.170934	0.104163	0.307054	0.998492	0.999614	1.00038	1.00151	4.298501
29940	-592.1091	-568.7382	-23.37085	599351.5	4.340763	0.401445	0.0276789	0.120331	0.0566784	0.21651	0.348351	0.049709	0.0962782	0.177768	1.32898	0.233345	0.122982	0.00759698	0.00359475	0.144516	0.187488	0.0964513	0.00760623	0.0339226	0.0284727	0.0153252	0.162302	0.228051	0.117313	0.0660869	0.0729346	0.309985	0.998359	0.99958	1.00042	1.00164	4.661705
29950	-584.8717	-563.2929	-21.5788	435064	5.485539	0.337966	0.0490032	0.141369	0.0677562	0.128281	0.16126	0.0224348	0.0247293	0.412966	0.754495	0.283179	0.0631049	0.0264756	0.0216557	0.227823	0.245041	0.123266	0.0360601	0.138654	0.0333118	0.0299856	0.109455	0.0743403	0.059495	0.305568	0.0555346	0.539298	0.998074	0.999507	1.00049	1.00193	4.472506
29960	-587.5517	-566.4036	-21.14811	432017	5.251261	0.376412	0.0341979	0.123137	0.0477802	0.0848489	0.0508088	0.0138231	0.0497971	0.490773	0.71759	0.144165	0.0827844	0.0155864	0.0285794	0.150144	0.303133	0.216856	0.0828664	0.0973405	0.0484551	0.0221607	0.162102	0.0997427	0.103544	0.211334	0.193725	0.422844	0.998067	0.999505	1.00049	1.00193	4.374531
29970	-587.2906	-564.5394	-22.75127	180890.9	5.71411	0.383003	0.06213	0.148114	0.168969	0.109286	0.0666552	0.0273815	0.0356804	0.352031	1.11995	0.15279	0.0289408	0.0242765	0.0421891	0.165735	0.115436	0.0743903	0.044392	0.0800191	0.0906203	0.0734167	0.362044	0.0414166	0.0645613	0.469139	0.186476	0.194641	0.997013	0.999235	1.00076	1.00299	4.683686
29980	-596.1205	-573.105	-23.01558	329105.6	5.42062	0.184923	0.0920289	0.15387	0.0755334	0.0462685	0.0605794	0.0534919	0.0433047	0.312165	0.873989	0.217893	0.0606485	0.0680829	0.0291543	0.365456	0.0778862	0.0748848	0.0323344	0.121289	0.115869	0.0666862	0.271144	0.0388352	0.152958	0.471498	0.0739557	0.599496	0.997785	0.999433	1.00057	1.00222	4.734224
29990	-595.1164	-575.2862	-19.8301	681285.3	5.17227	0.218034	0.0579374	0.14459	0.114242	0.0311664	0.0195388	0.0248718	0.078208	0.387335	0.608133	0.127243	0.101291	0.134174	0.105401	0.295296	0.0477195	0.0822838	0.0186999	0.307854	0.0808033	0.144345	0.119172	0.047452	0.116178	0.29157	0.200255	0.206658	0.99846	0.999606	1.00039	1.00154	4.110452
