Iteration	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	br_lens[44]	br_lens[45]	br_lens[46]	br_lens[47]	br_lens[48]	br_lens[49]	br_lens[50]	br_lens[51]	br_lens[52]	br_lens[53]	br_lens[54]	br_lens[55]	br_lens[56]	br_lens[57]	br_lens[58]	br_lens[59]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
10090	-572.9812	-533.8862	-39.09494	115900.8	6.069978	0.082798	0.0068809	0.13946	0.154773	0.0969459	0.185409	0.0576279	0.183934	0.0563462	0.105583	0.1425	0.0314459	0.105216	0.097993	0.211392	0.0575724	0.177434	0.237458	0.310281	0.0457665	0.0624004	0.0709758	0.257322	0.315644	0.0316869	0.0229639	0.0543134	0.130199	0.0399778	0.0232977	0.0540963	0.119716	0.371586	0.168566	0.103211	0.055395	0.0279924	0.0794396	0.153775	0.149145	0.0707317	0.137266	0.291393	0.0261342	0.0773247	0.514731	0.00270489	0.174431	0.0342252	0.0177238	0.07742	0.0259494	0.113392	0.414815	0.0990811	0.158749	0.0528902	0.0735981	0.0745974	0.996269	0.999044	1.00095	1.00374	7.215677
10100	-573.1188	-534.7379	-38.38089	198446.9	6.618032	0.0996933	0.00700223	0.165731	0.123285	0.0787151	0.489845	0.127609	0.0850045	0.0631167	0.174712	0.0605586	0.0265596	0.0870387	0.0837297	0.0780648	0.0624151	0.0891486	0.350878	0.567058	0.158144	0.0541202	0.0201261	0.336246	0.262427	0.0158547	0.0565873	0.0289605	0.070045	0.0285899	0.0721577	0.0737657	0.0992463	0.280596	0.0257964	0.198432	0.067789	0.0330095	0.0716723	0.0559301	0.151656	0.0928275	0.0961112	0.243365	0.0132182	0.196484	0.665206	0.000692061	0.142588	0.022837	0.00508301	0.0355773	0.00903945	0.313854	0.178605	0.0677863	0.0548687	0.0416756	0.0428982	0.060285	0.997148	0.99927	1.00073	1.00285	7.264318
10110	-565.393	-528.3567	-37.03627	24165.01	10.13138	0.0596441	0.00717028	0.129144	0.236615	0.0297552	0.46263	0.197442	0.0474024	0.0798428	0.360805	0.0314	0.0520637	0.0280494	0.143087	0.0469236	0.0673878	0.088645	0.267484	0.837253	0.112237	0.0448142	0.112791	0.139405	0.227692	0.0230385	0.070387	0.0444076	0.206707	0.0217089	0.0599584	0.0249193	0.0426816	0.125794	0.037171	0.308138	0.0875499	0.0796253	0.0302989	0.209539	0.0954599	0.0497887	0.0577996	0.0983909	0.0704472	0.0876253	0.438603	0.00186215	0.104663	0.174974	0.0049386	0.01132	0.0054558	0.246968	0.085852	0.0947832	0.0418885	0.0607385	0.0576753	0.0521656	0.991835	0.9979	1.00208	1.00819	7.023005
10120	-565.9144	-532.0408	-33.87355	28057.75	10.64807	0.0253828	0.00764647	0.304598	0.165892	0.0155134	0.219368	0.252783	0.0285882	0.0499069	0.301499	0.034063	0.0242589	0.0301825	0.0784496	0.052387	0.0414505	0.0846859	0.247519	0.336772	0.102795	0.139686	0.107914	0.138094	0.231155	0.0175463	0.0963346	0.0204985	0.322177	0.0142365	0.105055	0.0706142	0.033957	0.10796	0.0257576	0.0931418	0.11021	0.0417846	0.106085	0.118503	0.0719761	0.0872081	0.0721629	0.0580953	0.0827793	0.0786351	0.641409	0.00348201	0.0515179	0.504784	0.0125425	0.0501843	0.0072197	0.183154	0.0778329	0.18018	0.0344618	0.00793085	0.0591553	0.0819397	0.992422	0.998052	1.00193	1.0076	6.651102
10130	-558.8779	-532.4546	-26.42337	17083.51	8.177693	0.0938595	0.00429492	0.159659	0.164946	0.0118873	0.32607	0.167183	0.0316305	0.103015	0.4402	0.0345439	0.0205417	0.0709205	0.179336	0.0929072	0.0388007	0.152575	0.0601823	0.274183	0.0460295	0.067461	0.0209713	0.201486	0.23621	0.0159715	0.0659739	0.0155933	0.128719	0.030407	0.0739991	0.0465102	0.0965533	0.04625	0.0381149	0.212569	0.0768661	0.0840227	0.0295797	0.0388567	0.221554	0.0754429	0.0673746	0.145287	0.0475514	0.0659882	0.219156	0.00225935	0.0597757	0.371006	0.0213484	0.0345169	0.0112753	0.114138	0.134502	0.10551	0.0912466	0.00969079	0.0549229	0.0538016	0.990292	0.997499	1.00247	1.00974	5.905229
10140	-565.0939	-532.7486	-32.34536	15898.12	7.820363	0.036852	0.00261419	0.314816	0.183452	0.00933788	0.252601	0.123597	0.0290356	0.0843551	0.194372	0.0201943	0.083663	0.0515494	0.058639	0.0588214	0.040479	0.186418	0.0471025	0.497409	0.0183352	0.0732983	0.0141806	0.278335	0.226575	0.036173	0.0509203	0.0278304	0.238861	0.0458526	0.229123	0.0951018	0.10355	0.0870861	0.0496086	0.182125	0.0693711	0.219673	0.0239469	0.0196623	0.0984283	0.0239672	0.0420036	0.169527	0.0290539	0.162044	0.600548	0.00614753	0.136102	0.127191	0.0309519	0.133917	0.0500524	0.210262	0.0934916	0.0809927	0.110902	0.0221618	0.0771955	0.0345101	0.989937	0.997407	1.00256	1.0101	6.604366
10150	-581.4518	-543.6333	-37.81852	18760.4	9.090055	0.0600586	0.00324335	0.305276	0.0905711	0.00732605	0.257326	0.113034	0.0382169	0.0448326	0.197134	0.0158831	0.0546049	0.0732249	0.0458205	0.0291174	0.0500778	0.218775	0.161736	0.589145	0.0133594	0.052755	0.00531814	0.435876	0.203451	0.0647072	0.0634133	0.0401011	0.387414	0.0466561	0.166796	0.0623469	0.0994703	0.0328386	0.117254	0.226684	0.07057	0.447889	0.0245359	0.0121202	0.238097	0.0362965	0.0173566	0.100534	0.036428	0.122771	0.491039	0.00928934	0.0861263	0.167798	0.0275023	0.244947	0.0191529	0.151639	0.15084	0.0404677	0.180982	0.0475411	0.0918376	0.0429479	0.990735	0.997614	1.00236	1.0093	7.232552
10160	-567.8625	-531.7757	-36.08676	16120.25	8.666951	0.059834	0.00901799	0.170968	0.0576398	0.00322573	0.18773	0.156189	0.0713949	0.0618625	0.111122	0.0550561	0.0204052	0.0346169	0.0586277	0.0444928	0.125016	0.311556	0.0841231	0.534276	0.073794	0.0393417	0.0232141	0.279198	0.206338	0.145609	0.0188267	0.00584608	0.138995	0.0640423	0.274852	0.0819429	0.0374408	0.0599441	0.0927871	0.175874	0.206768	0.223599	0.0195974	0.0165642	0.184932	0.0452703	0.0079115	0.199118	0.0445107	0.190156	0.859847	0.0148379	0.016056	0.0427901	0.159257	0.270107	0.0327752	0.146757	0.114661	0.0289743	0.161751	0.0186474	0.164753	0.026274	0.990006	0.997425	1.00254	1.01003	7.071113
10170	-560.8545	-525.6904	-35.16406	160697	10.97219	0.0405815	0.0115352	0.128702	0.0731838	0.0243217	0.276023	0.124296	0.0811381	0.0646825	0.199438	0.0480156	0.0116093	0.0471802	0.0973886	0.0538734	0.0771525	0.0788679	0.0619351	0.289352	0.0732473	0.039581	0.0280466	0.190486	0.155906	0.189446	0.0619579	0.0111265	0.109772	0.108374	0.128525	0.101728	0.0894751	0.0522562	0.147944	0.15055	0.129367	0.165365	0.00839136	0.0768672	0.257251	0.0492707	0.0671964	0.119246	0.036289	0.129892	0.969124	0.0276327	0.0561597	0.117181	0.160703	0.171718	0.0369335	0.165896	0.0984837	0.0565243	0.359298	0.0116885	0.00313118	0.026266	0.996831	0.999188	1.00081	1.00317	6.727573
10180	-560.0174	-526.237	-33.78038	96593.6	8.241886	0.0435383	0.029087	0.230517	0.0897694	0.0398084	0.178961	0.0994706	0.080331	0.013378	0.124769	0.00944238	0.015378	0.0543986	0.0701695	0.0239365	0.0895156	0.112647	0.0478411	0.222034	0.0805298	0.0404017	0.0348494	0.35744	0.0997674	0.180307	0.0913601	0.0064957	0.289663	0.149684	0.0565084	0.0351895	0.108424	0.0576417	0.176693	0.115085	0.219889	0.228442	0.0126636	0.235172	0.116085	0.0899874	0.206262	0.129321	0.0480585	0.238835	0.377685	0.0232164	0.039793	0.0785445	0.105236	0.246742	0.113385	0.144082	0.211742	0.0356397	0.353362	0.0190455	0.00158961	0.0764782	0.995913	0.998952	1.00104	1.00409	6.806287
10190	-554.3103	-528.0224	-26.28792	396238.6	9.793253	0.0561005	0.0278223	0.274707	0.19224	0.13271	0.142865	0.0594018	0.166756	0.0211389	0.13647	0.0258019	0.0239072	0.0366991	0.0356607	0.0271781	0.0747563	0.104583	0.031256	0.27569	0.0520251	0.0561067	0.0401058	0.280061	0.101435	0.0578817	0.0574849	0.00499017	0.226491	0.18897	0.125988	0.0304151	0.101547	0.0131413	0.048558	0.112095	0.294289	0.278661	0.0338646	0.0593386	0.0784847	0.0357371	0.132478	0.121359	0.0773939	0.127788	0.509654	0.0185785	0.0352357	0.0563066	0.0902145	0.121869	0.0371274	0.0774537	0.105552	0.0709032	0.245854	0.0080595	0.000653765	0.0104727	0.997981	0.999484	1.00052	1.00202	5.970367
10200	-565.9461	-540.5639	-25.3822	939737.4	9.959121	0.0207924	0.166846	0.275641	0.173421	0.115153	0.139066	0.0941747	0.101909	0.0380695	0.313562	0.0212742	0.00692825	0.0451604	0.0276044	0.0295737	0.0451773	0.131396	0.0667051	0.182758	0.0181562	0.048823	0.154155	0.146928	0.0971307	0.0189751	0.0810748	0.00241241	0.109127	0.170636	0.148808	0.0477927	0.0178589	0.0240503	0.0713996	0.0664287	0.221514	0.120288	0.0512706	0.183875	0.0653977	0.0964882	0.113094	0.0630578	0.0208387	0.0521846	0.55025	0.0177636	0.0370575	0.223279	0.0432129	0.167283	0.0372269	0.163944	0.069466	0.105708	0.207683	0.0314082	0.000511961	0.0143836	0.998689	0.999665	1.00033	1.00131	5.876155
10210	-566.0525	-531.4135	-34.63904	335249.8	10.27909	0.0159121	0.182838	0.173558	0.278388	0.0524363	0.0650982	0.0723191	0.0883392	0.146516	0.355203	0.032639	0.00806761	0.108765	0.0536585	0.0507481	0.257821	0.156207	0.0379106	0.671452	0.022974	0.0980756	0.0865938	0.288347	0.263794	0.0242874	0.0965058	0.00146921	0.116858	0.190713	0.068498	0.0436485	0.0171021	0.00587276	0.0396339	0.0483297	0.192476	0.153246	0.0980772	0.0343301	0.141386	0.15638	0.087335	0.0717543	0.0232078	0.00927734	0.543433	0.0390412	0.0439917	0.0809647	0.0324118	0.152215	0.0635339	0.346882	0.03674	0.0564436	0.117405	0.0467274	0.00090939	0.0203265	0.997806	0.999438	1.00056	1.0022	6.769075
10220	-567.4011	-544.0208	-23.38031	167822.7	9.181129	0.0100446	0.114757	0.219318	0.19745	0.032291	0.0566398	0.056199	0.142517	0.0870102	0.168814	0.0295638	0.0477396	0.0449568	0.0253842	0.340539	0.119531	0.0995989	0.0573671	0.160163	0.0431127	0.0347604	0.0492014	0.038307	0.111775	0.0797519	0.128154	0.00188588	0.343427	0.115148	0.0231382	0.0345044	0.0311455	0.00284525	0.0729322	0.155017	0.188123	0.301572	0.159325	0.0166057	0.066793	0.102638	0.285201	0.0804024	0.0240541	0.00947095	0.290304	0.0459781	0.0862762	0.0186717	0.0945887	0.0645616	0.125082	0.0683195	0.122434	0.0211465	0.140158	0.0432719	0.00150975	0.0188152	0.996899	0.999206	1.00079	1.0031	5.650293
10230	-559.5876	-538.0651	-21.52248	438380.2	9.401119	0.0538827	0.0816221	0.0916694	0.0793221	0.0119798	0.0436313	0.0839814	0.0865223	0.0420195	0.0887286	0.0282625	0.0619621	0.0970746	0.0352191	0.203688	0.202461	0.0498211	0.0966422	0.365405	0.0384853	0.0734762	0.0352789	0.106808	0.109304	0.063332	0.124697	0.00468434	0.108747	0.0481348	0.115328	0.033811	0.030673	0.0129841	0.0518626	0.073986	0.315862	0.0771298	0.04161	0.0391692	0.070826	0.0875559	0.198651	0.0636164	0.026676	0.0754108	0.627269	0.0698101	0.037115	0.0899454	0.0452285	0.150956	0.161789	0.113213	0.031643	0.0232488	0.194956	0.0606927	0.00308123	0.0234356	0.998081	0.999509	1.00049	1.00192	5.464379
10240	-570.2634	-541.8091	-28.45429	154489	9.648347	0.0446405	0.0378151	0.0321605	0.14693	0.0528711	0.107865	0.107993	0.0970117	0.0567587	0.138469	0.0399261	0.114368	0.0561526	0.0628696	0.163698	0.197277	0.141333	0.0269363	0.624398	0.0235517	0.0627316	0.0811092	0.259215	0.145023	0.0433815	0.152958	0.00371518	0.177872	0.0618493	0.185814	0.0193228	0.0540979	0.0288159	0.0499117	0.133294	0.0734201	0.0966773	0.174354	0.0420136	0.0929649	0.154289	0.269447	0.0547212	0.0150597	0.0627594	0.371729	0.0456846	0.0457236	0.102001	0.0781543	0.0547509	0.193866	0.0685887	0.115868	0.0679227	0.147155	0.110832	0.00436625	0.0219312	0.996768	0.999172	1.00082	1.00324	6.196413
10250	-570.9473	-542.7069	-28.24043	576373.5	8.27345	0.0166894	0.0556585	0.0351335	0.0893706	0.0475717	0.0988958	0.23418	0.0336655	0.0684357	0.139143	0.0470352	0.0700791	0.067874	0.03006	0.0979542	0.157508	0.208794	0.0296222	0.385482	0.0404376	0.015055	0.0371466	0.284531	0.101209	0.0277698	0.105079	0.00939881	0.43634	0.217048	0.195209	0.00720395	0.0335258	0.101256	0.0314753	0.146519	0.19466	0.186136	0.221121	0.114738	0.123275	0.0872556	0.259658	0.0303895	0.00630804	0.0828046	0.244049	0.0398418	0.0187849	0.0815225	0.289836	0.0574544	0.110034	0.0389034	0.0617322	0.045139	0.047339	0.0606156	0.00497435	0.0282802	0.998326	0.999572	1.00043	1.00167	6.13721
10260	-565.9014	-536.6748	-29.22657	346983.1	9.336896	0.028024	0.185328	0.0552392	0.055946	0.047559	0.159611	0.380807	0.020907	0.046407	0.106843	0.0573024	0.0556009	0.0270884	0.061475	0.186012	0.193982	0.0930517	0.0198847	0.237621	0.0998455	0.0233849	0.0169125	0.159228	0.140255	0.0183224	0.0722909	0.00604726	0.322986	0.0851993	0.14497	0.00779096	0.0270189	0.0765741	0.0573444	0.0939498	0.0939411	0.207478	0.70197	0.134596	0.07215	0.0425254	0.174878	0.0311139	0.0128119	0.185798	0.158329	0.023176	0.0371141	0.0663025	0.26588	0.0387756	0.100039	0.10476	0.0610489	0.0430371	0.0934825	0.209977	0.00514188	0.0500128	0.997843	0.999448	1.00055	1.00216	6.285148
10270	-565.8061	-533.9899	-31.81613	123241.5	8.01234	0.0268277	0.275415	0.051461	0.0927095	0.0523398	0.235043	0.147279	0.0170627	0.0314973	0.0762026	0.0603165	0.0318338	0.0799663	0.0672167	0.106139	0.351366	0.152804	0.0576888	0.527893	0.0767297	0.0566076	0.0098546	0.121435	0.227265	0.0491289	0.078324	0.0177045	0.0960923	0.103925	0.105521	0.00233907	0.0284837	0.12429	0.0797449	0.0556175	0.257329	0.164258	0.314177	0.100576	0.0235708	0.171837	0.0828955	0.0448631	0.0480092	0.247819	0.0276653	0.0592908	0.0190252	0.0362601	0.356685	0.0779784	0.0753914	0.198607	0.247912	0.0130868	0.116674	0.10141	0.00907782	0.0853357	0.996382	0.999073	1.00092	1.00362	6.553861
10280	-580.2312	-541.0668	-39.16439	287948.2	7.083661	0.0159901	0.453528	0.0430716	0.122451	0.0398312	0.136266	0.022063	0.152715	0.0383672	0.235124	0.138768	0.0230302	0.0773046	0.117737	0.0217894	0.759885	0.0494097	0.0454271	1.02153	0.0229269	0.0757161	0.0248108	0.169852	0.498134	0.0432141	0.113809	0.00566549	0.176908	0.107308	0.0647153	0.002461	0.0126566	0.17157	0.0697463	0.0595455	0.2016	0.0896127	0.520679	0.118083	0.0267657	0.103655	0.038724	0.0977052	0.0248621	0.119269	0.00600673	0.0267708	0.07319	0.0772103	0.131566	0.0692067	0.0629605	0.0948325	0.124019	0.0246536	0.113134	0.113667	0.00508623	0.0539985	0.997632	0.999394	1.0006	1.00237	7.450587
10290	-585.2106	-537.8456	-47.36496	164639.1	4.393544	0.0722854	0.104781	0.0355135	0.130292	0.0435467	0.679523	0.00634499	0.14368	0.00676115	0.376884	0.0788896	0.0318008	0.0320465	0.168715	0.0144483	0.467482	0.259686	0.0328496	0.548265	0.0617005	0.0443864	0.0125718	0.204587	0.644966	0.0532824	0.243382	0.00402684	0.199448	0.0907354	0.146315	0.0010369	0.0205904	0.0720119	0.0705775	0.0719368	0.189895	0.124064	0.393179	0.0655748	0.0494474	0.107573	0.0276418	0.191368	0.0211074	0.0853327	0.012221	0.0246537	0.0998114	0.0364001	0.215438	0.0185672	0.121161	0.0829348	0.0769486	0.117733	0.0831978	0.161712	0.00536895	0.100453	0.996869	0.999198	1.0008	1.00313	7.587133
10300	-562.0858	-527.0019	-35.08392	727293.2	8.307689	0.0736906	0.158628	0.0437136	0.101174	0.0677735	0.355894	0.0067006	0.238436	0.0119546	0.144152	0.0979088	0.0176011	0.0463818	0.100937	0.068899	0.208375	0.13269	0.0543077	0.462084	0.0938731	0.0687437	0.0551347	0.297707	0.599221	0.0475361	0.126447	0.00786832	0.144147	0.226667	0.156302	0.00142361	0.0252651	0.12932	0.0515265	0.0658076	0.0618524	0.185572	0.350939	0.0652877	0.065659	0.0927475	0.0100846	0.1404	0.0112056	0.0405967	0.0280371	0.0479855	0.22216	0.0869262	0.309841	0.0315891	0.0309134	0.104139	0.0592325	0.143424	0.109733	0.134899	0.0281666	0.114493	0.99851	0.999619	1.00038	1.00149	6.964176
10310	-561.0544	-539.4255	-21.62889	820160	9.03466	0.0430405	0.0422219	0.0474185	0.105437	0.0462595	0.195539	0.00535737	0.136704	0.0584423	0.213292	0.210885	0.00729197	0.0777363	0.0666983	0.0309646	0.223951	0.0823305	0.0857175	0.247639	0.120648	0.139083	0.0503441	0.123217	0.0630477	0.0417672	0.131747	0.00737941	0.148782	0.124379	0.174491	0.00133279	0.0137239	0.0527773	0.0619228	0.0397723	0.230151	0.174031	0.372666	0.0807086	0.0306688	0.0277583	0.0118731	0.0448579	0.0180478	0.0257021	0.0098648	0.0879563	0.140985	0.102419	0.155579	0.0304238	0.0268944	0.220564	0.0523965	0.103086	0.0742875	0.15244	0.0142544	0.0373027	0.998597	0.999641	1.00036	1.0014	5.44626
10320	-558.5112	-534.1498	-24.36141	525394.5	10.6609	0.0750384	0.03389	0.072806	0.111744	0.0369788	0.233584	0.0107862	0.125124	0.0494955	0.13038	0.0685525	0.00941849	0.0466722	0.0764919	0.0730027	0.131484	0.0610831	0.158456	0.0527951	0.0830962	0.167425	0.0760604	0.0660609	0.0953106	0.0351529	0.115738	0.0128747	0.139919	0.220813	0.189596	0.000490533	0.0114327	0.0115667	0.161429	0.103594	0.26193	0.106905	0.283786	0.0451428	0.0443082	0.115879	0.00585039	0.0814717	0.0557441	0.0183163	0.0414812	0.0515662	0.173594	0.111776	0.174564	0.0250819	0.0114096	0.272767	0.122612	0.43428	0.181788	0.0346309	0.0123383	0.0417096	0.998247	0.999552	1.00045	1.00175	5.757275
10330	-556.6124	-532.2777	-24.33468	322306.2	11.02039	0.0860886	0.0157852	0.046332	0.0299489	0.0365448	0.196127	0.00511148	0.194735	0.0135524	0.0752469	0.0844548	0.016976	0.124747	0.0775863	0.144451	0.338984	0.13793	0.281067	0.0579826	0.0897268	0.116517	0.133669	0.15016	0.0786391	0.0264389	0.0451174	0.0488374	0.0966816	0.111018	0.17438	0.00272368	0.00474958	0.0213703	0.197646	0.131121	0.128919	0.0333065	0.313303	0.0906649	0.041086	0.0125062	0.00858627	0.0628621	0.102085	0.0112125	0.0466406	0.119871	0.120713	0.129917	0.0159532	0.0161228	0.0249529	0.393633	0.10273	0.207045	0.239627	0.00747162	0.00207472	0.114345	0.997762	0.999427	1.00057	1.00224	5.738074
10340	-588.6559	-546.439	-42.21689	601791.9	7.6348	0.114941	0.0120803	0.118708	0.117563	0.0215677	0.341063	0.00729453	0.314362	0.0131827	0.282185	0.108172	0.015149	0.0315922	0.0978062	0.190195	0.143058	0.172318	0.678899	0.0452512	0.184942	0.216077	0.206164	0.153492	0.127689	0.0356649	0.133412	0.0235153	0.537197	0.20683	0.179723	0.00195804	0.0253645	0.0514963	0.101872	0.0421501	0.0994721	0.0796626	0.819731	0.0423075	0.0565233	0.0117534	0.00930538	0.0950069	0.122488	0.0324679	0.0411578	0.0992062	0.111148	0.167636	0.0310221	0.0307417	0.0168136	0.355847	0.117402	0.238316	0.173812	0.00959623	0.00490433	0.0578776	0.998362	0.999581	1.00042	1.00164	7.877133
10350	-562.7773	-531.4057	-31.3716	472813.4	9.884952	0.0658411	0.0261744	0.206433	0.158055	0.0977891	0.285624	0.00469388	0.286159	0.0215297	0.126682	0.0492687	0.0138343	0.0569276	0.101247	0.0242634	0.176593	0.104431	0.271055	0.0306645	0.0950566	0.145625	0.150661	0.309509	0.09171	0.00888772	0.110883	0.052433	0.123573	0.104671	0.19562	0.00353903	0.0350425	0.0289853	0.103911	0.0307891	0.0130353	0.119653	0.42671	0.0202733	0.112392	0.00478905	0.00887435	0.0797504	0.107097	0.0961757	0.0408911	0.151924	0.248344	0.183611	0.0996005	0.0310289	0.0120858	0.146052	0.160049	0.464651	0.164736	0.00876132	0.00664698	0.0777451	0.998152	0.999527	1.00047	1.00185	6.483039
10360	-550.487	-523.8359	-26.65107	72400.35	10.20914	0.0316005	0.0250368	0.110369	0.064577	0.102907	0.210858	0.00272858	0.177997	0.0104752	0.182888	0.0383289	0.0175562	0.0815563	0.0423556	0.0146918	0.27347	0.054833	0.175709	0.0661519	0.0850599	0.0805592	0.137484	0.203596	0.154276	0.00163539	0.131047	0.0402376	0.151741	0.106043	0.056111	0.00408435	0.131778	0.0459357	0.0703273	0.0890014	0.00664783	0.0564361	0.368393	0.0317728	0.0792631	0.0113822	0.0137328	0.0608715	0.0985588	0.0543738	0.02938	0.20082	0.442745	0.120127	0.280959	0.0216905	0.0438379	0.072572	0.16846	0.409388	0.0791669	0.0279174	0.0108735	0.132554	0.99528	0.998789	1.0012	1.00473	5.99493
10370	-553.8663	-527.805	-26.06136	594543.1	9.529539	0.0162944	0.0116275	0.158617	0.0781153	0.0663896	0.256922	0.00278435	0.105241	0.0140539	0.11898	0.0271493	0.0397426	0.0347297	0.145107	0.0103527	0.101176	0.0620573	0.0642599	0.10073	0.0880769	0.155202	0.174286	0.220848	0.142441	0.00360776	0.157346	0.0295085	0.193373	0.231043	0.137285	0.024325	0.045603	0.097053	0.0899911	0.247894	0.00499474	0.0433311	0.495409	0.0255083	0.124873	0.0197154	0.0103322	0.045858	0.11132	0.0376817	0.0526526	0.146293	0.305196	0.114577	0.207668	0.0162158	0.00645246	0.0419457	0.175187	0.268781	0.0597368	0.043925	0.00647547	0.132	0.998352	0.999578	1.00042	1.00165	5.948341
10380	-551.4315	-520.2856	-31.14592	592401.3	10.01239	0.0127442	0.00895418	0.125215	0.103477	0.124936	0.368413	0.0158685	0.212136	0.0066955	0.163446	0.0337568	0.0476088	0.0345744	0.12795	0.0104919	0.206993	0.0570997	0.0631881	0.0641211	0.0704508	0.134376	0.155149	0.229332	0.136694	0.00207344	0.114075	0.0313455	0.141989	0.190548	0.102436	0.00869273	0.0686629	0.201088	0.118246	0.075975	0.0132683	0.0326644	0.493347	0.00780871	0.20652	0.0104256	0.0156124	0.0344624	0.146426	0.0424335	0.0350597	0.112036	0.274634	0.276598	0.136006	0.0467184	0.0060531	0.0248465	0.0476904	0.645278	0.124293	0.0701533	0.00222028	0.0775657	0.998349	0.999578	1.00042	1.00165	6.450921
10390	-563.4549	-536.4777	-26.9772	833725.6	10.44027	0.00937977	0.0805475	0.0850456	0.0804133	0.0501243	0.277709	0.0123116	0.211665	0.0435629	0.055727	0.0206971	0.00493608	0.0450795	0.096306	0.0132778	0.410516	0.142553	0.0576724	0.0919628	0.0965744	0.0654955	0.124727	0.0950599	0.0837779	0.00693031	0.105325	0.00960348	0.178479	0.201107	0.123967	0.00504597	0.0904774	0.328293	0.189903	0.0338791	0.0291669	0.0516507	0.306231	0.015947	0.0753027	0.0223586	0.0558806	0.0116821	0.0749304	0.139751	0.0124181	0.281774	0.144166	0.104644	0.0868057	0.0724906	0.00893798	0.0311128	0.215525	0.530314	0.120695	0.0422762	0.00527233	0.0480701	0.998608	0.999644	1.00036	1.00139	6.015536
10400	-556.9621	-533.17	-23.79205	729158.9	8.803513	0.0704189	0.150702	0.182148	0.0641065	0.0859351	0.10762	0.0057388	0.208831	0.037038	0.00979757	0.0190648	0.00645932	0.125198	0.0356403	0.0580995	0.0999419	0.211361	0.0683534	0.410024	0.19417	0.0332519	0.173952	0.0466788	0.195347	0.0111274	0.0254688	0.0126127	0.104072	0.201644	0.141613	0.00516487	0.106619	0.208376	0.0414148	0.0361547	0.0341949	0.0141022	0.225184	0.00846842	0.0473475	0.0112422	0.0759641	0.0450478	0.0980917	0.0828728	0.012456	0.280204	0.072635	0.0988709	0.112191	0.109951	0.00609676	0.0570072	0.0183816	0.476687	0.152297	0.0477682	0.0035045	0.0818204	0.998512	0.999619	1.00038	1.00149	5.666529
10410	-569.7622	-545.0332	-24.72899	776731.1	10.44884	0.119713	0.0531477	0.0503318	0.0887667	0.0778641	0.101838	0.00312469	0.0862229	0.0900161	0.00638907	0.0226496	0.0112364	0.0648138	0.0351151	0.0790171	0.180293	0.0782389	0.0630162	0.338685	0.0634786	0.0676313	0.206051	0.0913604	0.348967	0.0461591	0.143938	0.00636776	0.0911734	0.123418	0.0713184	0.0146854	0.107369	0.174527	0.0501737	0.0562671	0.102495	0.0981257	0.103557	0.0241384	0.0798104	0.0152402	0.0741768	0.0710235	0.286683	0.0388335	0.00350995	0.335129	0.0893763	0.0266526	0.236597	0.113058	0.00501335	0.0905112	0.043745	0.389558	0.175672	0.104873	0.00156589	0.0771968	0.998558	0.999631	1.00037	1.00144	5.799908
10420	-565.3118	-534.3298	-30.98194	301839.1	9.021013	0.0232886	0.394154	0.177014	0.104768	0.0880911	0.10038	0.000890955	0.077013	0.0204821	0.0124904	0.037516	0.00313503	0.0498868	0.0418539	0.062713	0.133139	0.28842	0.0571676	0.314254	0.106523	0.120393	0.141944	0.183165	0.329242	0.0596621	0.127114	0.00792758	0.0914347	0.185326	0.203711	0.0968904	0.0788937	0.0713679	0.0585797	0.0997191	0.132544	0.185834	0.0486344	0.00777431	0.136686	0.00945267	0.0474235	0.0416317	0.0973745	0.00924751	0.00905753	0.346742	0.110862	0.0342548	0.0820821	0.0486659	0.00695105	0.0668833	0.0545596	0.700625	0.214356	0.0865133	0.000835938	0.0541775	0.997687	0.999408	1.00059	1.00231	6.481722
