Iteration	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	br_lens[44]	br_lens[45]	br_lens[46]	br_lens[47]	br_lens[48]	br_lens[49]	br_lens[50]	br_lens[51]	br_lens[52]	br_lens[53]	br_lens[54]	br_lens[55]	br_lens[56]	br_lens[57]	br_lens[58]	br_lens[59]	br_lens[60]	br_lens[61]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
9510	-1353.771	-1343.559	-10.21232	739300.2	13.42546	0.0155556	0.00896939	0.0522384	0.0033842	0.0729327	0.0255925	0.00971874	0.0915746	0.209714	0.0552131	0.0397645	0.0701976	0.0147962	0.0219538	0.0499616	0.0914302	0.0560843	0.095142	0.0169772	0.0429175	0.0248729	0.0441829	0.0416923	0.0424276	0.133498	0.127018	0.0328647	0.0469164	0.0537181	0.0245061	0.0319252	0.0728558	0.0682307	0.0305032	0.345121	0.215414	0.0297531	0.469935	0.0107279	0.0140495	0.117524	0.00721309	0.0396144	0.025147	0.000143809	0.0762779	0.133858	0.0218183	0.202207	0.0381937	0.16463	0.0967318	0.0794502	0.0849112	0.0381358	0.0663521	0.0382699	0.0722341	0.136198	0.0153922	0.217048	0.998522	0.999622	1.00038	1.00148	4.575681
9520	-1355.429	-1342.72	-12.7084	846263.2	13.03721	0.0170676	0.0180856	0.0896341	0.0030155	0.112925	0.024216	0.00280436	0.070718	0.409294	0.0199954	0.0144519	0.0505653	0.0311874	0.0232425	0.0306483	0.0741	0.0421232	0.0355038	0.00916472	0.057514	0.0150419	0.111066	0.014248	0.0444431	0.10803	0.140601	0.0158502	0.0897745	0.0780759	0.0523526	0.0841977	0.0389474	0.094008	0.0268199	0.395828	0.106695	0.0372578	0.334414	0.0127377	0.0574303	0.0921368	0.00302888	0.0654462	0.0203611	9.10714e-05	0.0624363	0.200084	0.00643798	0.0904614	0.0601178	0.117623	0.170182	0.218379	0.0966769	0.0404913	0.0596581	0.010024	0.13143	0.154427	0.0350904	0.143397	0.998619	0.999647	1.00035	1.00138	4.772056
9530	-1356.264	-1339.981	-16.28314	497417	9.61004	0.028385	0.0257263	0.0558198	0.00253545	0.0371675	0.0989729	0.0105487	0.0716683	0.308263	0.0326802	0.0111565	0.0341107	0.0407701	0.017488	0.00829099	0.0997613	0.0710358	0.05031	0.00457041	0.117106	0.00739703	0.111219	0.0372931	0.0310386	0.0786103	0.117744	0.0111542	0.087505	0.123004	0.0110606	0.076788	0.0354803	0.108442	0.00965542	0.444073	0.178086	0.0745256	0.501948	0.0144088	0.0581001	0.119968	0.00820636	0.0448927	0.0130391	0.00011352	0.0945958	0.154351	0.00736481	0.0810187	0.10066	0.148504	0.122039	0.17932	0.112779	0.093977	0.0471134	0.00731017	0.0895524	0.0899341	0.0557188	0.166837	0.998198	0.999539	1.00046	1.0018	4.981198
9540	-1365.849	-1349.014	-16.83481	961307.2	10.99306	0.0302054	0.0381618	0.157851	0.00564379	0.0554704	0.0531561	0.0277611	0.0990408	0.148996	0.032575	0.0151337	0.041859	0.0297138	0.0217203	0.0153759	0.0488569	0.100342	0.104361	0.00369917	0.0691877	0.00491753	0.0903937	0.00834546	0.0603808	0.141766	0.269713	0.022376	0.0981294	0.0505319	0.0167775	0.127897	0.00676489	0.0666556	0.0204899	0.488222	0.297573	0.0686875	0.433517	0.0245739	0.0582979	0.0612397	0.0194771	0.120827	0.0213738	0.000162625	0.0618079	0.112684	0.0538769	0.161358	0.0873561	0.152004	0.0775171	0.103176	0.0343566	0.076624	0.0845299	0.00342704	0.130112	0.12342	0.0570472	0.128133	0.998704	0.999669	1.00033	1.0013	5.125631
9550	-1352.977	-1339.184	-13.79277	240853.4	10.08781	0.0462266	0.0153558	0.10197	0.0117355	0.0256851	0.0453351	0.0178242	0.0555402	0.23544	0.0217915	0.0308173	0.0633336	0.0581114	0.0247967	0.0261597	0.0623702	0.0828703	0.04543	0.0118066	0.0648851	0.0069556	0.0944074	0.0424202	0.0270042	0.177238	0.205881	0.0479409	0.0306475	0.108303	0.0248225	0.0888758	0.0122322	0.0707145	0.0184269	0.596476	0.089482	0.0667197	0.459799	0.0271408	0.0343427	0.0849325	0.0199109	0.0827908	0.0304894	0.000576938	0.0295788	0.131994	0.0559129	0.121237	0.0293578	0.13868	0.0438412	0.0980844	0.0287349	0.0540643	0.130328	0.00251634	0.0703134	0.183139	0.0398011	0.128734	0.997411	0.999337	1.00066	1.00259	4.782333
9560	-1357.302	-1345.656	-11.64569	566035.7	10.82274	0.0512345	0.0255166	0.154645	0.00860026	0.0708973	0.0545413	0.0371638	0.0656051	0.134375	0.0308364	0.0202798	0.0975144	0.0287967	0.0211914	0.0490372	0.0850851	0.109906	0.0424074	0.00865139	0.0384086	0.0152178	0.113089	0.0271841	0.0594936	0.162571	0.10727	0.0457854	0.0104277	0.0829723	0.0154409	0.0843594	0.00574678	0.0362631	0.00445369	0.236689	0.170682	0.0685538	0.305548	0.0802571	0.0272597	0.0813068	0.0212825	0.0944804	0.0196937	0.000274971	0.078498	0.11219	0.0756807	0.194348	0.0545113	0.133387	0.0729262	0.221538	0.0518891	0.0598265	0.096591	0.00125923	0.0662189	0.267196	0.0423343	0.10258	0.998311	0.999568	1.00043	1.00169	4.641969
9570	-1363.801	-1346.584	-17.21712	754589.5	11.44955	0.0247426	0.0296507	0.147292	0.00349541	0.0804196	0.025369	0.0328823	0.0305049	0.172735	0.00874084	0.0562291	0.0908805	0.0292648	0.0288506	0.0905157	0.0610261	0.0675044	0.0407254	0.0259624	0.0308305	0.0570082	0.152084	0.0665946	0.0363946	0.0995042	0.272371	0.0172278	0.0171269	0.0896204	0.0117133	0.101905	0.00924886	0.0736433	0.00816869	0.293927	0.086701	0.0665742	0.506489	0.0379026	0.07074	0.105082	0.00950403	0.183815	0.0241569	0.000633699	0.0553432	0.288204	0.082712	0.107885	0.0313271	0.126907	0.126596	0.146229	0.058139	0.131703	0.0985308	0.001813	0.099796	0.0988431	0.0163258	0.217344	0.998537	0.999626	1.00037	1.00146	5.163456
9580	-1367.684	-1355.67	-12.01404	806170.3	14.47226	0.0451678	0.0685351	0.0767531	0.0040529	0.0499118	0.0635639	0.0331174	0.0274576	0.136649	0.00731206	0.0428	0.130903	0.0523929	0.0629131	0.0795873	0.0634017	0.0568757	0.0752666	0.0236921	0.0329068	0.0688855	0.0559009	0.0254682	0.0360567	0.0759287	0.167016	0.00777888	0.0219986	0.0719333	0.00952079	0.151016	0.0169158	0.0371473	0.0167105	0.202018	0.109232	0.0445142	0.449845	0.053678	0.11604	0.160137	0.0136957	0.0717795	0.0215502	0.00117159	0.0963156	0.138104	0.0405531	0.223342	0.00812647	0.1977	0.0879112	0.0612547	0.101277	0.0800451	0.0592972	0.00388781	0.080694	0.191462	0.0203209	0.141715	0.998585	0.999638	1.00036	1.00142	4.671206
9590	-1359.171	-1343.709	-15.46236	920655.1	14.28064	0.0352763	0.0512057	0.0941444	0.00527631	0.0296909	0.0603339	0.0270732	0.0559751	0.173922	0.0132788	0.0546625	0.0722421	0.0605476	0.074984	0.0667556	0.0910176	0.0350998	0.0794892	0.00844095	0.0444115	0.10623	0.0501099	0.0178817	0.0309215	0.0633342	0.147089	0.0150939	0.0280688	0.0445633	0.0106042	0.162364	0.0322243	0.0446954	0.0337001	0.208733	0.160616	0.0739806	0.796986	0.0667475	0.0392615	0.130692	0.0420167	0.0280329	0.00605843	0.00585948	0.0658041	0.119962	0.0175199	0.135033	0.00520219	0.124825	0.24222	0.0715975	0.12961	0.0822736	0.127571	0.00136552	0.0749504	0.0560783	0.0153562	0.172042	0.998676	0.999661	1.00034	1.00133	4.921102
9600	-1360.753	-1344.886	-15.86767	756381.9	11.98539	0.026753	0.0602064	0.0663773	0.00768122	0.0530436	0.0617592	0.0268047	0.0400069	0.157938	0.00435333	0.0419998	0.0929002	0.0300563	0.0606066	0.0225468	0.0435072	0.14108	0.0346605	0.0224562	0.0348014	0.0873221	0.0677495	0.0432118	0.0781736	0.0321923	0.215118	0.0208427	0.0625678	0.0121243	0.0138778	0.163127	0.0518977	0.0531211	0.0195828	0.325133	0.164781	0.092672	0.636315	0.0987845	0.0455085	0.166297	0.0316665	0.0284336	0.00534483	0.00222085	0.0812908	0.113708	0.0177535	0.177126	0.00394256	0.0955218	0.156264	0.188352	0.10026	0.0898895	0.118393	0.0102025	0.0504968	0.155211	0.0388938	0.0989527	0.998539	0.999626	1.00037	1.00146	5.043862
9610	-1355.775	-1342.501	-13.2744	174786	10.5276	0.00751477	0.0363274	0.0390582	0.0251609	0.0765133	0.0468595	0.0169509	0.0438716	0.164029	0.0020429	0.00983268	0.0948841	0.0500565	0.0362877	0.0175156	0.028871	0.0899158	0.0378979	0.0112243	0.0176651	0.0448523	0.0941633	0.115992	0.0148882	0.0783344	0.145872	0.011391	0.0732707	0.0146348	0.0476264	0.0624662	0.0499819	0.0931491	0.0186181	0.215303	0.159237	0.0728394	0.370398	0.0379601	0.0367476	0.179341	0.081203	0.0103276	0.00101108	0.00226813	0.145492	0.207364	0.0346801	0.101376	0.00555282	0.20747	0.106442	0.115211	0.146361	0.15665	0.149349	0.0522331	0.0905667	0.12351	0.0544171	0.191183	0.996961	0.999222	1.00077	1.00304	4.772215
9620	-1349.829	-1339.257	-10.57207	295690.4	14.20729	0.00866737	0.0264561	0.0474374	0.0143416	0.0716554	0.0390918	0.0353852	0.0210835	0.167234	0.00428128	0.0263116	0.0661613	0.0595396	0.0454533	0.0214514	0.0288176	0.0637953	0.0249667	0.00959693	0.0270608	0.0412157	0.106117	0.0364304	0.0138295	0.0712252	0.167722	0.0128567	0.0730824	0.0138793	0.0312678	0.0617097	0.0244335	0.0612649	0.0205707	0.483287	0.094145	0.0277155	0.375946	0.0260351	0.0216245	0.168578	0.0645845	0.00433049	0.00113563	0.00604881	0.0885463	0.138892	0.0408982	0.113649	0.0148891	0.247751	0.109593	0.183042	0.0957959	0.156742	0.118494	0.069644	0.0364438	0.144348	0.0759275	0.128743	0.997663	0.999402	1.0006	1.00234	4.581221
9630	-1348.489	-1335.478	-13.01098	945547.5	12.52792	0.0123051	0.0110977	0.0506628	0.0054084	0.0520665	0.0466989	0.0118994	0.0353776	0.153762	0.00388246	0.0284459	0.116776	0.0315598	0.0436315	0.0208032	0.0589677	0.09089	0.0177572	0.0101395	0.0799946	0.0152656	0.0937547	0.0119814	0.014865	0.119164	0.0978725	0.0169116	0.028265	0.00743503	0.0290085	0.0909353	0.0884574	0.0638837	0.0141566	0.428917	0.0930805	0.0405136	0.454376	0.0207346	0.0132041	0.128336	0.0861836	0.0025578	0.000566095	0.0053508	0.0879762	0.105657	0.0429676	0.191067	0.0301669	0.233072	0.172511	0.129339	0.163473	0.137597	0.134548	0.0498954	0.0343532	0.167315	0.0776483	0.198822	0.998693	0.999666	1.00033	1.00131	4.80431
9640	-1353.88	-1337.465	-16.41489	550621.5	13.06355	0.0132832	0.00948713	0.107261	0.00161941	0.043827	0.039494	0.00903592	0.0323125	0.215542	0.00345465	0.0217234	0.0806222	0.0403039	0.0461977	0.0483904	0.0535187	0.058988	0.0454933	0.0256971	0.0419737	0.0120983	0.189475	0.0168812	0.0178765	0.131791	0.113094	0.0223462	0.0333991	0.0101231	0.0343817	0.126934	0.0477969	0.0449351	0.0386974	0.362777	0.115693	0.16247	0.344532	0.00310122	0.0247085	0.118306	0.114216	0.00463937	0.00491737	0.00911663	0.0905347	0.189904	0.0333159	0.203113	0.0757829	0.214551	0.17989	0.110847	0.179245	0.0782783	0.239629	0.0108651	0.101311	0.121942	0.0252592	0.158182	0.998288	0.999562	1.00044	1.00171	5.055182
9650	-1359.481	-1345.683	-13.79757	903615.6	12.42824	0.044593	0.00227674	0.13767	0.00257312	0.0464499	0.114067	0.00340456	0.0420241	0.188089	0.00381523	0.0163706	0.0857946	0.0401647	0.0645523	0.0404787	0.066358	0.118952	0.0601387	0.0330259	0.0163078	0.0309636	0.105161	0.030756	0.034984	0.0565409	0.198364	0.0301743	0.0884769	0.0180279	0.0370621	0.131798	0.031106	0.0798278	0.0197526	0.413354	0.131471	0.107109	0.448876	0.0148962	0.0174494	0.0619685	0.0924196	0.00538734	0.0107045	0.0167191	0.102447	0.124556	0.055945	0.187975	0.0526281	0.102466	0.13678	0.108594	0.0693202	0.077777	0.081771	0.0181614	0.0916241	0.190775	0.00789824	0.119355	0.998663	0.999658	1.00034	1.00134	4.868529
9660	-1349.305	-1340.554	-8.750458	634704.5	11.82192	0.0316016	0.000600542	0.0564733	0.0013059	0.0541933	0.102506	0.00762489	0.0203983	0.184613	0.00555207	0.0227688	0.0487294	0.0484183	0.0523442	0.0111065	0.0682947	0.0862185	0.0937024	0.0161908	0.00670882	0.0647875	0.0737307	0.0180791	0.141078	0.0725975	0.1386	0.0151086	0.101692	0.0167239	0.0275559	0.120332	0.0409787	0.0704046	0.0119312	0.269939	0.109919	0.0543277	0.469431	0.0114969	0.033696	0.0746086	0.107221	0.0358632	0.00201308	0.0120077	0.0677908	0.121986	0.0829778	0.0695255	0.105158	0.139441	0.126787	0.0580513	0.110318	0.143022	0.0958734	0.0145192	0.0577148	0.128404	0.0221575	0.0862762	0.998405	0.999592	1.00041	1.0016	4.443477
9670	-1351.804	-1337.969	-13.83437	631285.5	11.91195	0.0223196	0.00295081	0.106728	0.00394282	0.0472557	0.0890098	0.0059185	0.0222455	0.225164	0.0045394	0.0314683	0.0691172	0.00900103	0.0434686	0.0140592	0.0846799	0.0862276	0.0393771	0.0283028	0.00776095	0.0812924	0.0654859	0.0282026	0.114217	0.0667459	0.219303	0.00606424	0.161715	0.0710954	0.0466054	0.0648591	0.0511328	0.0441896	0.0187458	0.484342	0.0628947	0.0798195	0.357929	0.0360091	0.0307126	0.120754	0.100378	0.0629593	0.00287724	0.0205461	0.0429428	0.18437	0.0661302	0.0657083	0.0624373	0.137264	0.134241	0.0903919	0.200031	0.0599572	0.0801685	0.0212436	0.0913926	0.163866	0.0286644	0.102803	0.998401	0.999591	1.00041	1.0016	4.874023
9680	-1378.202	-1356.841	-21.3613	919450.4	12.55855	0.0168741	0.00438676	0.0935213	0.00841409	0.0896053	0.0350042	0.0114219	0.0222598	0.205706	0.00490179	0.0348696	0.120305	0.0669228	0.0532315	0.00846338	0.040323	0.173535	0.0747648	0.0595888	0.011186	0.0307102	0.178606	0.069697	0.227511	0.0928706	0.0955944	0.00575394	0.0800242	0.0837895	0.0131143	0.0587754	0.0557733	0.0420249	0.0976757	0.333746	0.0747725	0.0962657	0.575323	0.0182929	0.0387977	0.162757	0.0713952	0.131689	0.00177783	0.00935226	0.0642025	0.126731	0.0312554	0.174788	0.0424404	0.187166	0.135802	0.155528	0.113953	0.0359051	0.0965407	0.0226522	0.170138	0.111758	0.0594581	0.159182	0.998675	0.999661	1.00034	1.00133	5.468876
9690	-1353.922	-1342.418	-11.50425	810829.2	11.06565	0.00776726	0.00264351	0.0919033	0.00844655	0.0884616	0.0441056	0.0110153	0.0211359	0.252688	0.0146443	0.0654277	0.101017	0.0108376	0.0596336	0.00621461	0.0942015	0.0543555	0.0412968	0.0448675	0.00609473	0.0759236	0.0877813	0.0790271	0.0743199	0.0835384	0.109714	0.00401556	0.0512802	0.0805262	0.0222231	0.0917076	0.0655944	0.0358858	0.0238355	0.256877	0.107464	0.0506977	0.350666	0.0275112	0.0144152	0.111544	0.0563373	0.124819	0.00602663	0.0256712	0.0687323	0.179435	0.0881337	0.142895	0.040427	0.116974	0.129669	0.180731	0.143337	0.0308059	0.045913	0.0280097	0.142735	0.105842	0.0284336	0.129024	0.998589	0.999639	1.00036	1.00141	4.645256
9700	-1360.902	-1344.724	-16.17774	92528.29	9.866436	0.0118918	0.00874022	0.0280965	0.0169803	0.0506479	0.0402875	0.0198638	0.0364909	0.173934	0.0341333	0.0568416	0.0926542	0.0532643	0.0807579	0.0133021	0.0701829	0.0534958	0.0406887	0.0445346	0.00473819	0.0899331	0.0558603	0.0402937	0.053666	0.126803	0.264429	0.00150964	0.0329009	0.0168452	0.100564	0.0832926	0.0402833	0.0492896	0.0151758	0.391272	0.130025	0.0926988	0.507962	0.058421	0.0331675	0.0778693	0.0626201	0.0882715	0.00126739	0.00781615	0.0565702	0.14334	0.083702	0.0694949	0.0326822	0.168997	0.122938	0.126112	0.238761	0.0694932	0.0278429	0.0497629	0.0837328	0.142125	0.04061	0.188734	0.995824	0.99893	1.00106	1.00418	4.998662
9710	-1371.707	-1353.837	-17.86966	218670.6	13.96618	0.0428103	0.036255	0.0286295	0.0155918	0.0521805	0.0855462	0.0290185	0.064269	0.179768	0.0489252	0.00847028	0.0933014	0.0296168	0.0284444	0.0211213	0.0875189	0.0374724	0.0680189	0.0609769	0.00819813	0.109402	0.0424606	0.0110138	0.112764	0.106104	0.320169	0.000567983	0.0603865	0.0306341	0.0346873	0.0855099	0.0332618	0.0704908	0.0077252	0.347792	0.123087	0.106752	0.438448	0.0561034	0.0575169	0.0661123	0.041481	0.134537	0.00229503	0.00387567	0.201353	0.145398	0.0557491	0.0624652	0.0421496	0.117053	0.268116	0.0710857	0.180334	0.0633628	0.0201908	0.0150772	0.131886	0.154743	0.041467	0.111785	0.997283	0.999304	1.00069	1.00272	5.111523
9720	-1366.302	-1359.437	-6.865411	405673.3	14.81835	0.0801866	0.0328812	0.051246	0.0244505	0.0507447	0.0801147	0.0653204	0.0765233	0.138612	0.0340702	0.00622912	0.112373	0.0506324	0.0156725	0.0196552	0.0667587	0.060755	0.0486575	0.0398803	0.0308663	0.0386559	0.038692	0.0118124	0.0301108	0.0310766	0.133753	0.000723179	0.0393604	0.0302271	0.0255576	0.0874694	0.0516503	0.068221	0.0144269	0.229191	0.168928	0.0630398	0.435859	0.0281878	0.0498281	0.0686175	0.0526472	0.0918872	0.00467697	0.00115098	0.128889	0.0741078	0.0705814	0.108103	0.0884723	0.119908	0.193365	0.23959	0.109213	0.0433748	0.0171825	0.0391279	0.0676357	0.0724191	0.023441	0.0304797	0.998005	0.99949	1.00051	1.002	4.307271
9730	-1369.678	-1359.325	-10.35277	756116.2	11.60114	0.0881787	0.0219962	0.0764086	0.0267995	0.0536296	0.0518179	0.0645951	0.085277	0.249115	0.0228206	0.0189605	0.108048	0.0191764	0.0149373	0.0130811	0.0815262	0.0650104	0.047015	0.0262924	0.0132775	0.0782367	0.103723	0.00764849	0.0283184	0.129026	0.282322	0.00373344	0.0296721	0.0352184	0.0656566	0.0237218	0.030004	0.0786445	0.00286723	0.320082	0.0902954	0.0266325	0.360583	0.0197905	0.0499737	0.0948129	0.073733	0.139277	0.0056117	0.00232271	0.100742	0.0633246	0.122781	0.12274	0.0833053	0.212119	0.104624	0.0919996	0.0807423	0.038479	0.0689639	0.0162658	0.0485135	0.0954326	0.0681417	0.0227931	0.998539	0.999626	1.00037	1.00146	4.570836
9740	-1364.117	-1352.232	-11.88571	487287	10.96677	0.0224376	0.0075185	0.0620819	0.0442882	0.104194	0.0502027	0.0683794	0.0332173	0.153734	0.0128551	0.0209886	0.132392	0.020686	0.0177758	0.0112236	0.0566001	0.0832996	0.0262245	0.0359369	0.0382317	0.0381862	0.104711	0.00151785	0.0732063	0.132681	0.231557	0.00964925	0.0605449	0.0145226	0.0624371	0.0300148	0.0383533	0.0728087	0.000738118	0.237889	0.102201	0.0600353	0.317556	0.024918	0.061958	0.135449	0.101922	0.130018	0.0104494	0.00532276	0.123899	0.135295	0.158178	0.0597869	0.0521175	0.0959948	0.242003	0.15562	0.10477	0.0213213	0.0764192	0.0130286	0.0990207	0.20138	0.0533106	0.0207396	0.99818	0.999534	1.00046	1.00182	4.673799
9750	-1350.375	-1343.722	-6.653074	519834.6	12.58405	0.0234366	0.0050301	0.0354687	0.0243606	0.118002	0.0249618	0.0366561	0.0434487	0.18598	0.0132964	0.0167117	0.102186	0.0367715	0.0195585	0.0256859	0.118967	0.149514	0.0297579	0.0360068	0.0127827	0.0352108	0.0779935	0.00138722	0.113064	0.0819622	0.164984	0.00917763	0.0757197	0.0137502	0.0426191	0.0712419	0.0333675	0.0301971	0.000727629	0.188508	0.1357	0.0409273	0.369969	0.027373	0.0388475	0.0733437	0.068428	0.0941388	0.0043942	0.0025805	0.0632338	0.145903	0.153885	0.087193	0.0446612	0.0709089	0.228718	0.108547	0.154413	0.0244814	0.0751817	0.00944179	0.0779384	0.149175	0.0198381	0.0307084	0.998238	0.999549	1.00045	1.00176	4.298423
9760	-1347.223	-1337.012	-10.21071	815891.2	11.61718	0.0217751	0.00412448	0.0599363	0.0105327	0.0812221	0.0452872	0.0109437	0.0440789	0.189197	0.0278956	0.038605	0.102535	0.017514	0.0574655	0.0383449	0.0964359	0.110329	0.0634323	0.0321956	0.0171465	0.173174	0.130299	0.00199689	0.0912051	0.110641	0.108722	0.0236926	0.0717127	0.0527938	0.0342975	0.0412641	0.0240892	0.013317	0.000216878	0.352517	0.115159	0.101571	0.465361	0.0641777	0.0216522	0.130192	0.0331167	0.109206	0.0102703	0.00173825	0.0346671	0.15525	0.121316	0.0713033	0.0210528	0.146532	0.146757	0.0524091	0.078024	0.00718185	0.0478939	0.00799653	0.137323	0.102275	0.0340291	0.0438834	0.998593	0.99964	1.00036	1.00141	4.559276
9770	-1353.944	-1342.964	-10.98046	441188	11.87428	0.0203054	0.0147131	0.12653	0.00281617	0.0798357	0.0432792	0.0346102	0.0328327	0.153294	0.0190489	0.0128435	0.114345	0.010808	0.0352821	0.0304726	0.0998585	0.0886003	0.0305783	0.0245004	0.0589819	0.135313	0.0669598	0.00707226	0.0356622	0.0987881	0.0874138	0.045498	0.154215	0.0285223	0.0572193	0.091002	0.04624	0.0124784	0.000103355	0.331675	0.328276	0.069399	0.276608	0.0184578	0.0340888	0.180899	0.0416113	0.217566	0.00378871	0.000642708	0.0685432	0.175766	0.073284	0.131672	0.0252124	0.145162	0.15993	0.0499294	0.0385921	0.0124172	0.0686759	0.0169736	0.0837572	0.0755943	0.068426	0.0365321	0.998087	0.999511	1.00049	1.00191	4.633504
9780	-1353.888	-1338.544	-15.34411	859449.9	12.54726	0.0162363	0.00960235	0.133514	0.00566643	0.12132	0.0726803	0.0175705	0.0322312	0.30082	0.0200009	0.0110137	0.103344	0.0099245	0.0243651	0.0269193	0.0718734	0.0239513	0.0638993	0.0475388	0.030576	0.102795	0.0681879	0.00748621	0.0157088	0.0915398	0.0658098	0.0523291	0.0790545	0.0253577	0.0694142	0.141148	0.116372	0.0104654	0.000422941	0.517513	0.116474	0.11351	0.456977	0.0419004	0.0462503	0.113141	0.0561513	0.111334	0.00281854	0.0269302	0.0885429	0.0915734	0.0699033	0.0447687	0.0764744	0.185609	0.100743	0.0973172	0.0929411	0.0491519	0.0374212	0.0526894	0.145233	0.188879	0.0435455	0.0331111	0.998629	0.999649	1.00035	1.00137	4.990043
9790	-1349.663	-1336.204	-13.45939	225133.6	14.48612	0.0189795	0.015906	0.0966509	0.00430347	0.0579212	0.066822	0.0156143	0.0682538	0.151848	0.0235667	0.0155388	0.0850884	0.022744	0.0232602	0.0476975	0.0450261	0.0248099	0.0605636	0.0125143	0.0167712	0.132699	0.0358213	0.00463176	0.0114219	0.0960659	0.0566805	0.0162693	0.120131	0.0488237	0.0470695	0.118732	0.113383	0.0262138	0.00018517	0.424652	0.123747	0.0756015	0.385452	0.0412484	0.137669	0.133832	0.0463408	0.183072	0.00304311	0.0207293	0.105219	0.100187	0.0870117	0.125798	0.0518268	0.138031	0.169099	0.0814103	0.0565909	0.0804597	0.0734333	0.0403472	0.114176	0.171023	0.053237	0.0451073	0.997322	0.999314	1.00068	1.00268	4.770351
9800	-1356.928	-1338.814	-18.11435	242401.4	9.326533	0.0130864	0.0208502	0.105755	0.00618501	0.105504	0.0546505	0.0199338	0.0296921	0.144714	0.0265099	0.00553684	0.0875069	0.044357	0.0131177	0.0238029	0.047462	0.0169763	0.0516526	0.0471549	0.0110487	0.232808	0.0657561	0.00297378	0.043768	0.102298	0.0652889	0.012579	0.119562	0.0522657	0.106088	0.109612	0.0212992	0.0245359	0.00180617	0.346646	0.10594	0.0667028	0.485169	0.0420464	0.0592393	0.227035	0.088957	0.342138	0.00115549	0.0197579	0.0852017	0.172757	0.115811	0.0947939	0.0738855	0.179378	0.0878748	0.0818485	0.121539	0.0338603	0.0630623	0.0201582	0.130194	0.0898566	0.0626946	0.105344	0.997419	0.999339	1.00066	1.00258	5.139184
9810	-1361.048	-1346.337	-14.71126	602137.1	12.06795	0.0126767	0.0193329	0.0786002	0.0226954	0.112183	0.0679319	0.0170598	0.0105345	0.207241	0.017746	0.00519562	0.0488719	0.0336781	0.00755892	0.0215429	0.0826519	0.0357728	0.0193862	0.028318	0.0268533	0.318603	0.0826216	0.00176283	0.0739715	0.0970747	0.0476809	0.104003	0.0926628	0.0254255	0.0773989	0.108162	0.0666876	0.0235073	0.00524208	0.428943	0.0958412	0.066016	0.335254	0.0931971	0.0661393	0.0852282	0.0369809	0.0859732	0.000725749	0.0470709	0.16281	0.189377	0.134109	0.099574	0.0600868	0.0584064	0.0744275	0.16425	0.15579	0.0627142	0.0236904	0.0318267	0.142176	0.151089	0.0556453	0.0388848	0.998362	0.999581	1.00042	1.00164	4.946862
9820	-1353.533	-1342.796	-10.73681	368928.9	11.67193	0.00660463	0.0238899	0.0345452	0.0217514	0.0885287	0.0457475	0.0147653	0.0092674	0.145468	0.0595735	0.0109209	0.108939	0.0439308	0.032056	0.045407	0.0661375	0.0327985	0.0186364	0.0130584	0.0514704	0.130708	0.103729	0.00471913	0.0665713	0.116982	0.0389232	0.055646	0.041839	0.0209925	0.0405035	0.0839681	0.0674392	0.0317767	0.0223901	0.345128	0.141106	0.0514636	0.345068	0.129788	0.186395	0.165796	0.0466248	0.135507	0.00267922	0.031714	0.111352	0.174991	0.170742	0.0556554	0.0392118	0.0691022	0.0926431	0.0939148	0.126762	0.0678924	0.0450816	0.0335044	0.0918238	0.0600245	0.031044	0.0618992	0.997908	0.999465	1.00053	1.00209	4.606598
9830	-1364.666	-1352.281	-12.38456	374305.1	13.69487	0.0108323	0.0155237	0.0332248	0.0239457	0.0949502	0.0805226	0.00551921	0.00480739	0.198595	0.0661966	0.00565207	0.116348	0.0719936	0.0234494	0.0511566	0.0606316	0.0521003	0.0137284	0.0298054	0.0380205	0.142822	0.0917749	0.0114085	0.0531608	0.0921863	0.115792	0.0504107	0.0610943	0.0105667	0.0827319	0.105174	0.0247575	0.0389535	0.0248522	0.306438	0.105811	0.0324551	0.326027	0.0663044	0.174373	0.178002	0.0771828	0.140843	0.00299183	0.0211378	0.0608078	0.12237	0.164674	0.0459958	0.0322466	0.205728	0.0907997	0.0990256	0.128219	0.0567926	0.093606	0.0165116	0.15494	0.0300798	0.0750441	0.0177502	0.997923	0.999469	1.00053	1.00208	4.728847
