Iteration	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
550	-241.3603	-226.9527	-14.40766	217517.5	12.24275	0.100555	0.145512	0.0105234	0.0619512	0.00702762	0.0514155	0.0061427	0.0329094	0.0356266	0.235327	0.00904532	0.0571742	0.038269	0.0502557	0.01762	0.0856125	0.0732082	0.0534722	0.0660382	0.397463	0.132682	0.0647959	0.0630361	0.152119	0.22082	0.344286	0.389995	0.0583309	0.0437756	0.324292	0.0482114	0.0433482	0.0779837	0.997276	0.999303	1.00069	1.00273	3.498824
560	-228.4749	-218.4242	-10.0507	506415.4	8.775028	0.0799315	0.075111	0.0193477	0.0365757	0.0172961	0.018893	0.0108079	0.00939545	0.0439826	0.174499	0.0440017	0.0586494	0.00647766	0.0460061	0.012685	0.0533568	0.086531	0.0213535	0.105827	0.255886	0.0952999	0.0663258	0.0285248	0.0502572	0.253854	0.261231	0.523328	0.198692	0.0404241	0.322426	0.056674	0.0430142	0.0949518	0.998214	0.999543	1.00046	1.00179	3.211616
570	-241.7452	-228.261	-13.48421	458316.5	8.676682	0.0664529	0.0461103	0.0130953	0.0526783	0.224928	0.0254295	0.0126934	0.0111199	0.00576886	0.171068	0.0478308	0.121538	0.0111394	0.172383	0.0334169	0.0126541	0.169654	0.0553482	0.173453	0.251366	0.0778094	0.0560353	0.0204685	0.0680448	0.261576	0.279231	0.47233	0.21341	0.0195971	0.282279	0.0399874	0.06717	0.0670702	0.998123	0.99952	1.00048	1.00188	3.603135
580	-240.536	-221.7111	-18.82488	505785.6	8.744552	0.0450172	0.0246517	0.0398349	0.0733342	0.102852	0.0135896	0.0060344	0.0196972	0.00263666	0.253152	0.019883	0.224031	0.0175118	0.140342	0.0108292	0.0090458	0.126468	0.0166546	0.286391	0.0938187	0.0996149	0.0908006	0.0195801	0.0615599	0.281388	0.298161	0.201012	0.492144	0.01757	0.89461	0.02874	0.117421	0.0853873	0.998213	0.999543	1.00046	1.00179	4.213764
590	-232.3768	-223.1851	-9.191776	549204.9	8.626357	0.0681428	0.106995	0.106995	0.055239	0.130704	0.0384356	0.00264012	0.010497	0.00216794	0.163597	0.00754914	0.0597892	0.0129961	0.0260386	0.00704522	0.0282951	0.0649024	0.0265425	0.269403	0.0814727	0.068892	0.0405219	0.00887581	0.0603898	0.341446	0.556751	0.142816	0.287028	0.0161936	0.125363	0.00833735	0.0645337	0.11488	0.998285	0.999561	1.00044	1.00172	3.105475
600	-236.7876	-218.911	-17.87657	919613.3	7.958194	0.137212	0.215355	0.103059	0.0118252	0.130117	0.00723807	0.00130867	0.0162981	0.0105964	0.358296	0.0055809	0.0846737	0.0182626	0.0159205	0.00587967	0.0101787	0.0665703	0.0142321	0.469154	0.0215507	0.0979333	0.0776938	0.0268133	0.0495053	0.195917	0.572206	0.0402807	0.556654	0.00775292	0.658234	0.00346953	0.0710031	0.0792246	0.998675	0.999661	1.00034	1.00133	4.139996
610	-236.2362	-216.2816	-19.95465	786464.5	6.17842	0.379282	0.13017	0.113324	0.00667053	0.046832	0.0110816	0.00284541	0.0436636	0.00811609	0.118632	0.00212127	0.0698776	0.0598804	0.0110226	0.000891282	0.0129524	0.032949	0.0296224	0.412657	0.0330057	0.222752	0.0520525	0.177988	0.112484	0.280927	0.489823	0.0479457	0.737782	0.0378048	0.375578	0.00153316	0.13137	0.180835	0.998567	0.999634	1.00037	1.00143	4.374471
620	-240.1531	-220.0294	-20.12372	338121	8.332625	0.298461	0.195481	0.0909901	0.00269359	0.0822284	0.0301426	0.00230573	0.0287873	0.00233847	0.117673	0.0020944	0.024217	0.130726	0.0208288	0.000912701	0.0140637	0.110308	0.017255	0.194897	0.037272	0.170472	0.0255522	0.150714	0.107461	0.224311	0.484531	0.0752063	0.576144	0.0889339	0.763128	0.00160375	0.0694803	0.255526	0.997815	0.999441	1.00056	1.00219	4.396739
630	-230.1202	-218.4026	-11.71763	787557.6	9.346165	0.145028	0.151789	0.0450083	0.00435839	0.0674527	0.00685942	0.00300335	0.0300056	0.00112469	0.132853	0.00302426	0.0116825	0.164738	0.0858242	0.00105823	0.0164812	0.147998	0.0584117	0.208923	0.0361786	0.0835834	0.039831	0.275579	0.0830594	0.32173	0.28739	0.0484798	0.260013	0.088232	0.41336	0.00324847	0.0357093	0.142113	0.998568	0.999634	1.00037	1.00143	3.404131
640	-230.7422	-216.7503	-13.9919	915245.6	7.133513	0.0957228	0.212683	0.0321537	0.00368277	0.0246261	0.00733433	0.00135927	0.0145745	0.00134809	0.235824	0.00596365	0.00397094	0.0419197	0.0395386	0.00165421	0.00740864	0.146815	0.0497952	0.179104	0.0200767	0.0963836	0.104207	0.268634	0.041831	0.655435	0.320212	0.0702669	0.223761	0.0986182	0.248131	0.00876123	0.124173	0.205112	0.998672	0.99966	1.00034	1.00133	3.591081
650	-238.4115	-215.5594	-22.85202	754157.9	6.463402	0.063928	0.432952	0.0380196	0.00412445	0.00605437	0.022908	0.00188665	0.0285546	0.00412244	0.0887603	0.0167107	0.00360835	0.0340407	0.0899102	0.00083951	0.00104748	0.259041	0.0360331	0.15289	0.0507628	0.168686	0.0939606	0.378949	0.0140483	0.603708	0.496095	0.0776711	0.38429	0.0427468	0.822174	0.0134568	0.173362	0.245939	0.998537	0.999626	1.00037	1.00146	4.851281
660	-229.5678	-215.2774	-14.29035	657515.2	10.97064	0.0910263	0.266314	0.0224487	0.0535715	0.00210937	0.013064	0.00273686	0.0233924	0.00521541	0.0456627	0.0189745	0.00519035	0.0481041	0.0936823	0.00130888	0.000698973	0.166049	0.0226363	0.195154	0.0658986	0.256088	0.0603732	0.476416	0.0158388	0.200449	0.211221	0.0682179	0.216905	0.0615729	0.481532	0.0229926	0.245632	0.126539	0.998433	0.999599	1.0004	1.00157	3.587016
670	-231.9842	-218.2989	-13.68536	377458.7	10.17854	0.246043	0.272519	0.0496549	0.0605303	0.00840394	0.012982	0.00401154	0.0298425	0.0017849	0.108221	0.0200199	0.022464	0.0646593	0.0256789	0.00146285	0.00122589	0.0501374	0.0331748	0.14582	0.0247946	0.271214	0.147339	0.310172	0.0517917	0.110533	0.0999921	0.0793114	0.335064	0.0450861	0.53082	0.0239125	0.318253	0.0723981	0.997932	0.999471	1.00053	1.00207	3.579319
680	-238.565	-223.0903	-15.47472	470258.9	6.603997	0.260694	0.21884	0.1227	0.129394	0.0424177	0.0495954	0.00121163	0.0619915	0.0039305	0.11943	0.055221	0.0491719	0.0539569	0.0468308	0.00351466	0.00111896	0.0722302	0.0389647	0.141496	0.015398	0.208127	0.353029	0.408064	0.00882004	0.121174	0.113843	0.148363	0.0765092	0.199954	0.428206	0.0391634	0.0671539	0.0736621	0.998147	0.999526	1.00047	1.00185	3.734177
690	-242.9807	-225.3109	-17.66987	870939.7	8.837495	0.0919046	0.182802	0.0283679	0.0858723	0.0255217	0.0124466	0.00223166	0.0258388	0.00218792	0.0863275	0.0527956	0.0215233	0.0418317	0.058753	0.01105	0.0015028	0.115855	0.20409	0.154043	0.072145	0.577284	0.302495	0.237068	0.00682113	0.109772	0.0312808	0.313219	0.187443	0.131748	0.469156	0.04068	0.170965	0.221108	0.998638	0.999652	1.00035	1.00136	4.07613
700	-239.9197	-222.9053	-17.01439	160187.4	6.591199	0.0128662	0.386356	0.0798312	0.0915491	0.030658	0.0131974	0.00205057	0.0176877	0.0018432	0.0631375	0.0775177	0.0644754	0.0209053	0.0531254	0.00657476	0.000938564	0.0270816	0.102495	0.125795	0.0362003	0.20103	0.100234	0.169636	0.0102884	0.112932	0.170807	0.376935	0.671915	0.0505137	0.307757	0.0219573	0.368603	0.188804	0.996826	0.999187	1.00081	1.00318	3.965699
710	-231.3113	-219.5683	-11.74295	213999.7	11.92645	0.0231532	0.235167	0.0455463	0.0740477	0.0147833	0.00220332	0.00543022	0.0168287	0.00169338	0.102617	0.0396785	0.123617	0.032407	0.0593145	0.00362995	0.000688584	0.0288236	0.138036	0.302518	0.0264845	0.0312849	0.15032	0.113136	0.0216144	0.141929	0.11725	0.300726	0.223821	0.0159957	0.339929	0.0270232	0.411327	0.130042	0.997254	0.999297	1.0007	1.00275	3.301066
720	-237.5827	-222.4712	-15.11151	98406.77	9.278454	0.0162994	0.303506	0.0564251	0.0577626	0.0898708	0.00290881	0.0170229	0.0259532	0.00328366	0.0855448	0.0446588	0.060367	0.0166952	0.0506929	0.00169908	0.000258852	0.0587527	0.115448	0.295764	0.0254657	0.120468	0.123305	0.0772592	0.0339069	0.137546	0.209809	0.383588	0.238263	0.0138556	0.449638	0.0223496	0.3804	0.251584	0.995951	0.998962	1.00103	1.00405	3.770353
730	-235.0957	-224.7484	-10.34727	435193	11.07365	0.0142017	0.302123	0.0166715	0.0819276	0.179412	0.00987434	0.0151457	0.0190968	0.00134824	0.170527	0.0302735	0.0856045	0.00489499	0.0526584	0.000537101	0.000469397	0.0437286	0.101139	0.546062	0.0437259	0.0979644	0.0903159	0.0297423	0.0487684	0.0759567	0.144816	0.166436	0.187562	0.00720998	0.292766	0.0247294	0.182794	0.15508	0.998074	0.999507	1.00049	1.00193	3.223561
740	-236.8961	-222.4198	-14.47633	989285.6	9.034301	0.0269431	0.157645	0.0051706	0.140428	0.0692056	0.0355732	0.0167785	0.0192953	0.000519815	0.082635	0.015328	0.144961	0.019678	0.0360533	0.00395508	0.000824426	0.0292286	0.0810403	0.513711	0.0638424	0.0426142	0.101321	0.0797102	0.085616	0.108752	0.300447	0.0645554	0.394334	0.0484325	0.5391	0.0544154	0.284713	0.143109	0.998722	0.999673	1.00033	1.00128	3.709939
750	-228.6202	-220.3892	-8.230998	317290.4	12.1187	0.0101557	0.203181	0.0153058	0.0983066	0.0717382	0.0216485	0.0244405	0.0114152	0.00401335	0.124369	0.0128349	0.076855	0.0136163	0.0190607	0.00126867	0.000625681	0.0151144	0.0814688	0.366393	0.0829448	0.066197	0.126086	0.0646064	0.114205	0.0395074	0.438308	0.0366763	0.297161	0.0834221	0.177723	0.0551975	0.163719	0.0817094	0.997744	0.999423	1.00058	1.00226	2.999273
760	-240.0581	-222.8142	-17.24382	885891.3	6.91958	0.0441396	0.250077	0.0492053	0.0702984	0.0510489	0.0265355	0.00564794	0.0140381	0.00503163	0.245472	0.0431938	0.158857	0.0815393	0.100951	0.0026752	0.0012767	0.0771031	0.0527723	0.224006	0.0464587	0.124921	0.59649	0.0492145	0.122855	0.0327527	0.45034	0.12045	0.134986	0.204982	0.409076	0.0151877	0.180469	0.0409848	0.99865	0.999655	1.00034	1.00135	4.033036
770	-242.821	-219.3555	-23.46548	248567.4	7.004215	0.0857979	0.107043	0.060519	0.00935166	0.0979429	0.0606648	0.0148878	0.0131024	0.00552309	0.288817	0.0883636	0.0934731	0.0718961	0.0373306	0.00141844	0.0076858	0.142841	0.0635592	0.0839069	0.0245273	1.03227	0.785662	0.0681222	0.135096	0.0381048	0.397353	0.187035	0.168362	0.367967	0.169776	0.0220621	0.180604	0.0163676	0.997452	0.999348	1.00065	1.00255	4.927438
780	-255.2433	-228.8291	-26.41418	926502.1	6.923155	0.119426	0.169052	0.143982	0.0149774	0.0990221	0.0609437	0.0198344	0.0264269	0.00460759	0.239088	0.0751586	0.126634	0.0936195	0.0216638	0.00293998	0.0230789	0.157491	0.0413637	0.0725502	0.0627579	0.66741	0.717417	0.201061	0.114096	0.0416497	0.16757	0.171444	0.197771	0.908125	0.420608	0.0170991	0.130756	0.0282797	0.99868	0.999662	1.00034	1.00132	5.357905
790	-246.4839	-224.9455	-21.53842	229753.7	5.593674	0.131604	0.16792	0.189613	0.00787151	0.0964092	0.0926564	0.0325857	0.00978082	0.00584556	0.165514	0.0677463	0.0918239	0.0711609	0.00871368	0.00217164	0.0117184	0.16043	0.0757031	0.175345	0.0767764	0.608676	0.891012	0.369213	0.0338243	0.0869686	0.0698292	0.13279	0.0852236	0.377757	0.101382	0.0172823	0.0515063	0.0823867	0.997349	0.999321	1.00068	1.00265	4.549242
800	-251.618	-229.2286	-22.38935	326982.5	7.167528	0.104698	0.256635	0.130356	0.0596737	0.0320251	0.073142	0.0899732	0.0110841	0.00744285	0.0901048	0.0919713	0.27886	0.095788	0.16897	0.00227786	0.0467631	0.181474	0.0382357	0.0903412	0.0479711	0.419327	0.748789	0.306981	0.0200957	0.0196732	0.0988864	0.183153	0.0344207	0.402441	0.395398	0.040255	0.0711263	0.128254	0.997778	0.999431	1.00057	1.00222	4.766587
810	-243.6743	-221.8925	-21.78181	341823.7	8.067782	0.0716094	0.196595	0.207505	0.0548789	0.0383328	0.0194076	0.0476515	0.0037365	0.00855457	0.159047	0.126228	0.134849	0.0700648	0.123125	0.00249528	0.0272607	0.0935997	0.0272336	0.177009	0.0300013	0.644773	0.763566	0.366192	0.0230361	0.0240573	0.0524316	0.0564253	0.026222	0.318269	0.423254	0.0161724	0.112532	0.174925	0.997827	0.999444	1.00055	1.00217	4.62104
820	-242.9789	-226.0331	-16.94582	496952.2	8.247675	0.154042	0.0474976	0.0449524	0.0209971	0.0214091	0.0230278	0.12059	0.013997	0.00351748	0.189832	0.09251	0.115704	0.102408	0.0724007	0.00232253	0.0349264	0.0796508	0.0280587	0.0475301	0.0723476	0.652184	0.228089	0.412828	0.0176834	0.00813716	0.0535634	0.0618315	0.171254	0.414408	0.190231	0.0247061	0.0826168	0.412523	0.998197	0.999539	1.00046	1.0018	4.017776
830	-233.6862	-215.9197	-17.76649	435020.4	11.15671	0.206309	0.0222267	0.0863733	0.0316267	0.00724052	0.0181147	0.0474063	0.00738957	0.00757844	0.166641	0.063969	0.0815604	0.0891566	0.0781287	0.00143455	0.0156772	0.088575	0.0137536	0.0597409	0.0319855	0.642577	0.309192	0.346237	0.0310018	0.0250072	0.0920246	0.0301323	0.169603	0.572503	0.1587	0.20471	0.0472664	0.131335	0.998073	0.999507	1.00049	1.00193	3.885177
840	-244.2803	-225.7113	-18.56893	323720	5.714676	0.112556	0.043768	0.0654165	0.0213952	0.0171851	0.00629546	0.0685433	0.0113578	0.0207576	0.179841	0.101114	0.154911	0.0365452	0.261659	0.00239695	0.0251496	0.0885198	0.0174643	0.0699216	0.0438621	0.429868	0.676732	0.195487	0.00895135	0.0730474	0.0507116	0.0520492	0.111135	0.344037	0.157831	0.392204	0.0744548	0.137475	0.997767	0.999428	1.00057	1.00223	4.052641
850	-241.2956	-224.3513	-16.94435	527267.8	8.170002	0.514379	0.100957	0.0219741	0.0393416	0.0304607	0.00683783	0.0646998	0.00483957	0.0513982	0.15775	0.0194476	0.138809	0.0600189	0.324316	0.00165032	0.00885333	0.0705905	0.0295472	0.167033	0.022735	0.685306	0.119319	0.171999	0.00916147	0.0221908	0.102625	0.0330138	0.112839	0.254004	0.0754894	0.437055	0.0562752	0.10456	0.99825	0.999552	1.00045	1.00175	4.019476
860	-228.7185	-218.6559	-10.06266	454520.4	12.5195	0.462586	0.113502	0.0468383	0.0731645	0.0106637	0.00741807	0.0142453	0.00385827	0.017193	0.159378	0.0110058	0.165315	0.0496923	0.074216	0.00351187	0.0403705	0.0793644	0.121668	0.195816	0.0144231	0.408861	0.0816069	0.14097	0.0231653	0.019524	0.0751753	0.0380617	0.065686	0.123843	0.059131	0.220576	0.112	0.096092	0.998115	0.999518	1.00048	1.00189	3.128922
870	-233.4739	-221.7204	-11.75353	286000.1	11.24459	0.514227	0.188815	0.0558466	0.0379677	0.00676137	0.0141187	0.0260007	0.00841025	0.01504	0.069969	0.0128748	0.0557381	0.0529061	0.0659533	0.0108849	0.127853	0.102865	0.0499682	0.231347	0.0380913	0.172687	0.0187164	0.41207	0.0210422	0.0153522	0.203193	0.0174489	0.10628	0.161645	0.0520082	0.22604	0.116049	0.133365	0.997624	0.999392	1.00061	1.00238	3.341534
880	-239.0004	-222.5882	-16.41223	305912.9	8.848459	0.729123	0.305446	0.0688382	0.0535377	0.00451915	0.0196491	0.0477316	0.0122684	0.00319769	0.0600388	0.017431	0.139876	0.0105019	0.064876	0.0286641	0.0508267	0.03829	0.0253518	0.348648	0.0209957	0.479853	0.00950113	0.253342	0.0395471	0.018542	0.326907	0.0185783	0.0976393	0.0794141	0.15831	0.157623	0.128803	0.115453	0.997703	0.999412	1.00059	1.0023	3.933325
890	-237.7799	-226.7308	-11.04917	163291.5	7.715236	0.422992	0.303565	0.0558831	0.0361163	0.00261608	0.0221878	0.0379588	0.00604659	0.00621992	0.103348	0.0134552	0.160694	0.0110851	0.0676122	0.118099	0.0294125	0.0165346	0.0547751	0.323443	0.00684801	0.235261	0.0148631	0.140213	0.030245	0.0207342	0.208133	0.0291977	0.0751991	0.160328	0.124356	0.0693938	0.0674451	0.284865	0.996856	0.999195	1.0008	1.00315	3.259125
900	-235.373	-225.3	-10.07301	157537.1	16.15127	0.314504	0.244784	0.0483873	0.0576173	0.00607875	0.0491416	0.0208511	0.0314486	0.00229175	0.0666413	0.0151862	0.0827389	0.00803829	0.0389015	0.136913	0.0335687	0.00773283	0.0828842	0.375415	0.00603158	0.0456824	0.0311606	0.257175	0.0146137	0.0458481	0.227771	0.0268388	0.0233673	0.069466	0.159445	0.0487501	0.0724968	0.249674	0.996799	0.99918	1.00082	1.0032	2.901444
910	-231.8622	-223.093	-8.769144	280122.8	8.289086	0.247488	0.223559	0.0101337	0.0632065	0.0398401	0.0519884	0.020228	0.0318641	0.00667469	0.160183	0.0168667	0.0894789	0.00436353	0.010055	0.0721969	0.0623458	0.0309428	0.0917184	0.603047	0.00731645	0.0494569	0.0263759	0.423232	0.00648127	0.0281512	0.146124	0.016692	0.0128166	0.0301697	0.224937	0.0769518	0.0183558	0.126963	0.997599	0.999386	1.00061	1.0024	3.030205
920	-235.4739	-223.3275	-12.14639	463024.6	8.503047	0.118458	0.0666819	0.10206	0.088948	0.014482	0.041654	0.00901658	0.0470198	0.019546	0.245651	0.256377	0.0577919	0.0066368	0.00706044	0.0274547	0.0566599	0.136255	0.0802661	0.552594	0.0100764	0.0434494	0.0274766	0.464109	0.0110611	0.0296661	0.176385	0.0315763	0.0339383	0.0203807	0.474094	0.0251656	0.015696	0.147322	0.998133	0.999522	1.00048	1.00187	3.44501
930	-241.3646	-222.9348	-18.42983	162640	5.853414	0.213557	0.148063	0.13588	0.0618035	0.0576501	0.0344674	0.0396015	0.0814726	0.0232999	0.135651	0.0785438	0.070646	0.0108118	0.011291	0.0470648	0.0442332	0.152554	0.156379	0.375116	0.0165316	0.0760897	0.0107201	0.56353	0.0100059	0.0130662	0.186244	0.0477689	0.0636991	0.0657737	0.954069	0.0114368	0.00992432	0.156372	0.99685	0.999193	1.0008	1.00315	4.063316
940	-247.5356	-230.9369	-16.59875	81994.19	9.468721	0.211242	0.0629779	0.0795598	0.0223084	0.030068	0.0510778	0.0317194	0.038127	0.0266158	0.0645841	0.0474844	0.0453638	0.0330395	0.00442961	0.110317	0.0730667	0.106673	0.126561	0.803389	0.0180832	0.123521	0.0130637	0.374241	0.0153733	0.00378196	0.044742	0.0586948	0.0597274	0.0431967	0.912374	0.00693924	0.0108246	0.265218	0.995564	0.998863	1.00113	1.00444	3.918386
950	-244.9942	-226.813	-18.18124	130575.3	6.245643	0.335248	0.0405375	0.0130139	0.0206502	0.0145936	0.0307749	0.0601122	0.0611863	0.0351635	0.20839	0.0691013	0.0424553	0.0726149	0.00340731	0.148814	0.146079	0.121305	0.114785	0.75029	0.101107	0.130878	0.0208352	0.534539	0.00575743	0.0274133	0.0280681	0.0503132	0.0770624	0.0358711	0.626979	0.0158398	0.0111878	0.144097	0.996485	0.999099	1.0009	1.00352	4.098469
960	-246.9929	-223.6147	-23.37818	117099.4	7.638021	0.186458	0.0909459	0.020693	0.00877456	0.00576976	0.0342842	0.0348228	0.0175268	0.0902919	0.19986	0.0471731	0.108456	0.0316443	0.00356888	0.0607857	0.207344	0.436255	0.0412351	0.779235	0.0269501	0.345588	0.0065988	0.581111	0.00474702	0.026554	0.0307363	0.072238	0.0494123	0.0147744	1.02075	0.0184627	0.00430551	0.257444	0.996288	0.999049	1.00095	1.00372	4.864799
970	-242.4289	-221.0414	-21.38751	494362	6.064788	0.176743	0.107055	0.0253159	0.00821716	0.0147392	0.0418075	0.0458069	0.0658405	0.0876831	0.102642	0.0222105	0.102994	0.0336247	0.00787169	0.174828	0.157886	0.128294	0.260658	0.792555	0.00651656	0.453009	0.00618867	0.700705	0.00497938	0.0545896	0.0579031	0.106259	0.0420443	0.0120552	0.597116	0.021147	0.00156294	0.174586	0.998193	0.999538	1.00046	1.00181	4.595433
980	-243.5443	-224.3884	-19.1559	775775.6	5.504102	0.287597	0.0580967	0.0154588	0.00245153	0.00888739	0.0149533	0.0275716	0.0336197	0.0451791	0.0355325	0.0331649	0.0695864	0.05987	0.0113425	0.0427386	0.0961953	0.163938	0.454037	0.536343	0.00527969	0.454987	0.0155717	0.599171	0.0211112	0.0234691	0.161982	0.01985	0.0391115	0.0444662	0.457132	0.0345936	0.00725714	0.216338	0.998557	0.999631	1.00037	1.00144	4.096884
990	-240.2407	-227.5051	-12.73561	307863.8	9.844125	0.216284	0.0792622	0.00387808	0.0018193	0.00899673	0.0277653	0.0151917	0.0288597	0.0981718	0.119221	0.0155746	0.112495	0.0332123	0.0093334	0.018931	0.046525	0.132959	0.138831	0.278614	0.0143413	0.711547	0.0256079	0.336777	0.0568077	0.168296	0.0446266	0.0244002	0.048774	0.0156068	0.529834	0.0306832	0.00848773	0.0975244	0.99771	0.999414	1.00058	1.00229	3.499239
1000	-234.5819	-221.1403	-13.44159	197108.5	10.36857	0.0865569	0.184285	0.00534116	0.00259817	0.0107218	0.033894	0.0359554	0.00899081	0.0880113	0.105413	0.0213153	0.0623669	0.0644251	0.00718722	0.0317983	0.038751	0.0461318	0.130484	0.297785	0.0301536	0.644825	0.0538565	0.564704	0.0471788	0.11602	0.0729832	0.0303986	0.128269	0.0145925	0.307686	0.0839195	0.0209019	0.167914	0.997138	0.999267	1.00073	1.00286	3.545415
1010	-238.1584	-223.6258	-14.53255	167364.7	9.969073	0.0755203	0.39073	0.0081959	0.00916653	0.00104037	0.0169224	0.0333812	0.0384836	0.0411535	0.0739171	0.019263	0.0317937	0.0660089	0.00432842	0.0253367	0.0308214	0.0811179	0.108003	0.492354	0.0876609	0.307619	0.129419	0.427792	0.0412653	0.122905	0.108077	0.0178594	0.307458	0.0371748	0.43299	0.0559674	0.00804432	0.0431087	0.996895	0.999205	1.00079	1.00311	3.674877
1020	-243.7564	-223.4717	-20.28467	884889.1	7.959832	0.107151	0.292524	0.014057	0.00179103	0.000814468	0.0247308	0.0694774	0.118043	0.0729776	0.100818	0.00758758	0.0216705	0.0691654	0.00656295	0.0531336	0.0430107	0.192769	0.0712512	0.780455	0.107397	0.286931	0.167063	0.108181	0.106909	0.0996816	0.232409	0.0403686	0.617369	0.025425	0.490881	0.0784321	0.0100267	0.023426	0.998649	0.999655	1.00034	1.00135	4.442489
1030	-245.349	-227.5231	-17.82585	947036	6.253745	0.140675	0.0780715	0.023126	0.00554829	0.000408382	0.0552601	0.0402488	0.185115	0.108244	0.108751	0.00260992	0.0677712	0.187879	0.00991268	0.0943006	0.0347557	0.0946712	0.041736	0.570766	0.0955573	0.212858	0.0808329	0.235888	0.151907	0.126235	0.257029	0.0493449	0.27289	0.0366428	0.604257	0.0316824	0.00386706	0.0340729	0.998694	0.999666	1.00033	1.00131	4.042914
1040	-234.6285	-222.306	-12.32249	278001.8	7.80247	0.0591432	0.0943928	0.0440648	0.0108277	0.00130814	0.0716903	0.0161338	0.030384	0.0688891	0.110641	0.00386503	0.0618392	0.0919971	0.00236386	0.0668441	0.0133736	0.0208906	0.0437526	0.499004	0.120644	0.233152	0.0550158	0.225316	0.0310754	0.124577	0.218508	0.0122264	0.633162	0.0981907	0.304843	0.0370807	0.00227348	0.0237297	0.99759	0.999383	1.00061	1.00241	3.431198
1050	-239.6042	-228.8491	-10.75512	542180.5	8.285067	0.0346408	0.0143499	0.014908	0.0168324	0.00861777	0.0722023	0.0137274	0.0556832	0.0122445	0.246573	0.00565355	0.0721115	0.0469397	0.00514336	0.117371	0.0103507	0.0328125	0.0807851	0.17792	0.110443	0.114592	0.0792501	0.182297	0.0784569	0.111895	0.422696	0.0369848	0.52798	0.09616	0.390292	0.043758	0.00220257	0.0336712	0.998274	0.999559	1.00044	1.00173	3.269546
1060	-234.813	-222.7775	-12.03547	513773.3	11.92926	0.181481	0.0172705	0.0117335	0.0147493	0.00495875	0.0800656	0.00860665	0.0377416	0.0101784	0.101553	0.00232668	0.0898769	0.0890289	0.00525894	0.0260825	0.041324	0.0230558	0.0285388	0.166929	0.0947709	0.395104	0.0791792	0.421118	0.0321783	0.124356	0.242444	0.079651	0.449714	0.0662115	0.340834	0.0393294	0.00102767	0.0187364	0.998227	0.999546	1.00045	1.00177	3.325414
1070	-232.9662	-218.0116	-14.95457	282339	6.92141	0.618297	0.00767377	0.0110548	0.0284408	0.00338059	0.0611877	0.0048455	0.0171886	0.0173666	0.0508022	0.0078516	0.0250135	0.0395206	0.00427217	0.0628166	0.0495097	0.00423089	0.0250338	0.241438	0.115138	0.400957	0.140803	0.832416	0.0480968	0.0951813	0.0637516	0.0462608	0.111195	0.0649402	0.472324	0.0116414	0.00205697	0.017741	0.997609	0.999388	1.00061	1.00239	3.702428
1080	-229.6412	-224.5437	-5.097479	716220.6	10.66635	0.248934	0.00465494	0.0083091	0.0598285	0.00253866	0.0190841	0.00195494	0.0135681	0.013422	0.0276584	0.0665117	0.0670127	0.045597	0.00251408	0.131977	0.0223524	0.00263399	0.0455802	0.18984	0.0524464	0.40053	0.214524	0.261146	0.0301328	0.0504156	0.0192167	0.00799931	0.330469	0.025218	0.351951	0.00680489	0.00298331	0.0183597	0.998498	0.999616	1.00038	1.0015	2.746169
